real_date_trends_songs,percent_change,NYT_vader,NYT_textblob,NYT_bert,NYT_flair,whole_song_score,mean_by_sentence_song_score,mean_without_0_by_sentence_song_score,tb_whole_song,tb_song_by_sentence,tb_song_by_sentence_without_0,bert,flair
7/2/2019,0.011966368,0.067516766,0.061068588,-0.088343521,-0.010492399,0.371669,0.050063994,0.090729761,0.051494977,0.028523027,0.060763355,3.150129043,0.10943057
7/9/2019,0.014997422,0.031905233,0.088168961,-0.0275953,-0.014203923,0.333615,0.054392546,0.092421134,0.040941632,0.027641439,0.045073135,3.135924889,0.0611363
7/16/2019,-0.006548895,-0.047374211,0.061287969,-0.020850529,-0.013702752,0.311978,0.044858587,0.07843469,0.029418319,0.02347374,0.033527188,3.093280276,0.026094302
7/23/2019,0.00140664,0.03666125,0.067200389,-0.058216905,-0.014555286,0.311708,0.047889483,0.084723224,0.032332557,0.025304833,0.040564963,3.103769317,0.027012615
7/30/2019,-0.026710958,-0.113459394,0.071576308,-0.258468967,-0.0151799,0.286804,0.036909662,0.070486156,0.025853614,0.019343238,0.032674048,3.074800752,-0.051049447
8/6/2019,-0.007515757,-0.075883735,0.059035551,-0.006195616,0.01995526,0.348289,0.041582075,0.075886674,0.026587371,0.017624287,0.030736406,3.06038741,-0.138252873
8/13/2019,-0.015507604,-0.031391275,0.074731556,-0.081896278,-0.086217861,0.387597,0.035268931,0.07177189,0.016439871,0.012652119,0.019643058,3.038004393,-0.160658002
8/20/2019,-0.010032034,-0.016452667,0.084792729,-0.064975732,-0.006640103,0.222839,0.020843044,0.047957044,0.005432379,0.010594035,0.008219235,3.024346754,-0.162927127
8/27/2019,0.029328932,0.034305161,0.078258662,-0.097131879,-0.049042777,0.183063,0.01826745,0.043612183,0.011628495,0.008596841,0.019670195,3.037565531,-0.12496309
9/3/2019,0.014709603,-0.016091107,0.079260982,-0.08133463,-0.047300247,0.224942,0.022183145,0.052773806,0.02476175,0.017060425,0.035489246,3.077190997,-0.100971144
9/10/2019,0.015505784,0.052720161,0.075128979,-0.076171824,0.152774729,0.165847,0.023216379,0.045061375,0.024799412,0.018380399,0.034414146,3.034543949,-0.098649499
9/17/2019,-0.010560581,0.033053684,0.087655376,-0.106821119,-0.049804864,0.111542,0.004680299,0.025391071,0.006883347,0.007273067,0.014151231,3.02266788,-0.160457458
9/24/2019,-0.004281094,-0.013945902,0.06184291,0.045594341,0.072239265,0.092999,0.001992641,0.022014262,0.001634543,0.004426023,0.010760735,2.983521235,-0.178207372
10/1/2019,-0.009277211,-0.022,0.052201069,-0.040067319,-0.045846057,0.149202,0.012046379,0.034749441,0.02199325,0.013277351,0.034905071,3.013474617,-0.124667913
10/8/2019,0.009056707,0.010374713,0.035615777,-0.08272466,-0.13233742,0.071847,0.000502073,0.016174795,0.018500032,0.012845622,0.028653717,2.956760707,-0.221060278
10/15/2019,-0.001732897,0.012860571,0.082477141,-0.070846834,-0.040494686,0.193619,0.020951199,0.053124242,0.033574794,0.020956445,0.043736881,3.05180373,-0.146405866
10/22/2019,0.006968602,0.011409375,0.063407707,-0.132601895,-0.12994113,0.093873,0.010036346,0.033226919,0.039565016,0.019428028,0.047937415,3.01811536,-0.167483974
10/29/2019,0.014235378,-0.043836413,0.058924758,-0.136092006,-0.122327286,0.137142,0.019988189,0.047988251,0.049739942,0.023530014,0.056602488,3.041199957,-0.137484347
11/5/2019,0.012061598,0.003836095,0.050154673,-0.00152912,0.008698051,0.275293,0.038199473,0.098379468,0.07141522,0.028569478,0.081521592,3.18004017,-0.095451386
11/12/2019,0.01155691,-0.049027072,0.057917352,-0.181303689,-0.194270583,0.175111,0.034379177,0.076030245,0.071935243,0.031079821,0.081668573,3.115259614,-0.170825682
11/19/2019,-0.004637386,0.062072159,0.085678228,-0.167042962,-0.02127278,0.175987,0.035295034,0.073532657,0.080310439,0.034174369,0.091358144,3.105913294,-0.101865271
11/26/2019,0.006266708,0.038649432,0.080576534,-0.150802541,-0.033103788,0.195882,0.025887424,0.064593202,0.077164829,0.033005369,0.089078567,3.080135566,-0.103869627
12/3/2019,-0.001297516,0.057816149,0.073300266,-0.023852414,0.079208308,0.214194,0.035111035,0.078773686,0.083827514,0.034490812,0.096455574,3.127672775,-0.09739463
12/10/2019,0.004276466,0.007867284,0.07120705,-0.160171078,-0.163866155,0.219151,0.041881524,0.0990841,0.084272345,0.031701385,0.098830425,3.171663676,0.033927474
12/17/2019,0.0112356,0.036184667,0.07920072,-0.214673389,-0.164525614,0.268945,0.052500828,0.116701704,0.085260529,0.033188308,0.099370392,3.199409886,0.046242726
12/24/2019,0.006638795,0.1336504,0.087785142,0.088995062,0.183923739,0.285731,0.051603251,0.120603825,0.094221725,0.036925677,0.107999704,3.198695712,-0.00336899
12/31/2019,-0.000362495,0.046561404,0.089688979,0.091081069,0.070490876,0.385061,0.067971243,0.154437778,0.108192626,0.043821567,0.132727961,3.301214336,0.162443209
1/7/2020,0.006553272,-0.059322222,0.054930465,-0.131172753,-0.035124602,0.251766,0.045118425,0.085395681,0.079014745,0.032618401,0.090763711,3.083263608,-0.074003355
1/14/2020,0.017865893,0.050230409,0.100078163,-0.01721829,0.092987826,0.215858,0.042254412,0.080510374,0.081297023,0.035460684,0.09455711,3.085751917,-0.104733192
1/21/2020,-0.012361964,-0.044825568,0.087941878,-0.138274139,-0.109310224,0.255597,0.04849117,0.090684932,0.086387886,0.039331908,0.103464199,3.099629373,-0.116679299
1/28/2020,-0.025966139,0.004110881,0.080637841,0.073214989,0.12887115,0.264312,0.046446006,0.092915266,0.073280892,0.031339668,0.087571756,3.0351445,-0.1642187
2/4/2020,0.029086151,0.005485795,0.090582444,-0.196407209,-0.039892506,0.247142,0.046975804,0.096111411,0.07197551,0.033394018,0.091278584,3.067600289,-0.119417603
2/11/2020,0.010054058,-0.00757217,0.06286514,-0.103892126,-0.044089021,0.199536,0.039348362,0.075792389,0.071335077,0.03474529,0.09247645,3.046991084,-0.152397541
2/18/2020,-0.013992283,0.002031013,0.061658906,-0.021973922,-0.045832289,0.25332,0.045459888,0.088333127,0.078356801,0.036395169,0.098807777,3.064915256,-0.167722626
2/25/2020,-0.141012997,0.031222527,0.083694995,-0.185742012,-0.049170323,0.226717,0.042303812,0.085292061,0.069822957,0.031520288,0.089711063,3.027075085,-0.151031778
3/3/2020,0.017607728,0.145436723,0.082318797,-0.089435416,-0.054305105,0.148187,0.028484294,0.06895204,0.067527168,0.028997031,0.087305611,2.973048487,-0.177052774
3/10/2020,-0.115552657,0.011937278,0.047410111,-0.160608407,-0.049683628,0.041425,0.024004649,0.03884171,0.057226339,0.028792895,0.071126569,2.887607671,-0.195251508
3/17/2020,-0.209223124,-0.008280349,0.081742178,-0.328419104,-0.044929897,0.157843,0.040988582,0.063902719,0.06871498,0.035200164,0.086867685,2.940084314,-0.272112395
3/24/2020,0.1138247,-0.041238172,0.051071702,-0.256806534,-0.043907798,0.168081,0.041094952,0.071514584,0.059428028,0.033501572,0.081585931,2.955598134,-0.373304953
3/31/2020,-0.027752009,0.034957396,0.103206912,-0.315751313,-0.043724485,0.072596,0.028471199,0.045796049,0.047515398,0.029166331,0.068547663,2.977262567,-0.358238401
4/7/2020,-0.027676913,-0.011331472,0.090838345,-0.1828299,-0.114695718,0.174794,0.035852373,0.065191716,0.064408313,0.031069484,0.084018719,2.987582969,-0.247317148
4/14/2020,0.131585493,0.00053641,0.068622137,-0.244984241,-0.050592654,0.146537,0.034515056,0.069129963,0.074608933,0.031973954,0.090645512,2.996217387,-0.363441842
4/21/2020,-0.019651512,0.059068687,0.105302011,-0.165493015,-0.049994087,0.170073,0.03266912,0.063464494,0.07863912,0.033311479,0.097090417,2.999067438,-0.342341951
4/28/2020,-0.002174198,0.004256354,0.087333008,-0.19477273,-0.048421745,0.174773,0.039046824,0.066233786,0.078663141,0.038233391,0.099497859,3.004050764,-0.409808223
5/5/2020,0.024973162,0.026244944,0.057477494,-0.151454488,-0.061105524,0.238489,0.050032923,0.085345099,0.080865501,0.037473839,0.101795356,3.026287047,-0.377093022
5/12/2020,-0.027269941,-0.032649468,0.043234939,-0.159031332,-0.098257745,0.258444,0.052219402,0.085495249,0.070621541,0.034585499,0.088330879,2.982937242,-0.37021022
5/19/2020,0.031871445,-0.042402395,0.045253857,-0.154340615,-0.088921658,0.138951,0.037643714,0.06212471,0.068925082,0.031665906,0.085500175,2.968086267,-0.340325032
5/26/2020,0.036163811,0.023069863,0.077617411,-0.112893492,-0.115113322,0.06644,0.026189033,0.044054798,0.056531821,0.028571961,0.073390988,2.931641304,-0.356440357
6/2/2020,0.063733218,-0.083976647,0.078457931,-0.202764466,-0.047624047,0.1165,0.037292689,0.064505301,0.067481732,0.030613484,0.088997355,2.944918308,-0.315472444
6/9/2020,-0.058793527,-0.053472121,0.049610776,-0.174703086,-0.046026447,0.211745,0.051847102,0.081819675,0.073455146,0.03433832,0.092819039,3.007993328,-0.284493121
6/16/2020,0.010278508,-0.02168239,0.081110525,-0.137784389,-0.037910779,0.246502,0.056027172,0.093528498,0.070886949,0.036066606,0.088331057,3.036935917,-0.270480544
6/23/2020,-0.034215118,-0.15518,0.04547573,-0.311806485,-0.037520774,0.216184,0.046837242,0.080323105,0.06851947,0.032297004,0.085856776,2.985914455,-0.27502354
6/30/2020,-0.00481826,0.034586813,0.096546322,-0.112401238,-0.041330492,0.295093,0.055979824,0.098580802,0.075380164,0.034522807,0.089815422,2.991214657,-0.246366282
7/7/2020,0.021970025,-0.016104737,0.109972866,-0.060784597,-0.038740476,0.305159,0.056855064,0.103780628,0.076201822,0.034578393,0.094254666,3.020902567,-0.208307107
7/14/2020,0.022369943,-0.028159302,0.081450036,-0.183479873,-0.029796384,0.304073,0.059040405,0.098195765,0.07570355,0.033769322,0.081604438,2.944186343,-0.30454685
7/21/2020,-0.007633579,-0.063080337,0.019601924,-0.142296535,-0.021245045,0.198886,0.051274678,0.081949002,0.061658163,0.032727271,0.076201534,2.98973782,-0.3640717
7/28/2020,-0.001572934,-0.021783425,0.062899279,-0.166277546,-0.012020892,0.240565,0.053647535,0.089922544,0.086324626,0.036778107,0.099243981,3.015907216,-0.331872211
8/4/2020,0.036639901,-0.040065644,0.070197787,-0.283094529,-0.299479888,0.242938,0.049945692,0.089011241,0.076824989,0.031795585,0.090739007,2.98085667,-0.322696636
8/11/2020,0.01781317,0.005599515,0.124662999,-0.152871321,-0.093082288,0.326729,0.061647292,0.11298611,0.094479594,0.039265967,0.109640996,2.986710123,-0.320299777
8/18/2020,-2.47E-05,-0.010955172,0.091275513,-0.089118209,-0.02569917,0.31283,0.060204064,0.109092613,0.104288893,0.04305989,0.12330921,3.012077486,-0.357896336
8/25/2020,0.025251039,0.033121579,0.089429291,-0.081615546,-0.116659095,0.251953,0.060466663,0.107980599,0.096592811,0.043531039,0.116375514,3.00473431,-0.378678502
9/1/2020,-0.018503333,-0.065904372,0.078196757,-0.149606412,-0.057269097,0.215727,0.056868498,0.098684462,0.09417157,0.044187271,0.113101314,2.977821636,-0.407875898
9/8/2020,-0.016904362,-0.054424855,0.096343201,-0.170468261,-0.169520336,0.287897,0.065847155,0.115786679,0.09699055,0.044249835,0.113909541,2.989843642,-0.365902908
9/15/2020,-0.000297208,-0.011220725,0.076019549,-0.188482323,-0.116020568,0.256231,0.055746302,0.101791513,0.090982901,0.042599509,0.105469904,2.958744951,-0.31404242
9/22/2020,-0.017791297,0.013461404,0.052450896,-0.158838065,-0.146063238,0.208381,0.045188754,0.085547762,0.083790753,0.037851155,0.098328593,2.935705198,-0.402089787
9/29/2020,0.018381443,0.042334513,0.064806309,-0.109705856,-0.017845981,0.258682,0.051713106,0.098900534,0.088017274,0.039418349,0.10758683,2.969763685,-0.327798579
10/6/2020,0.031626025,-0.031533019,0.046974696,0.007777776,0.004689083,0.290648,0.060039353,0.106923555,0.094238281,0.043800227,0.114189992,2.999065236,-0.31525984
10/13/2020,0.000678522,0.06535907,0.072160934,-0.140517872,0.003799553,0.217662,0.047661881,0.093344228,0.094875321,0.040573066,0.113534907,3.014352599,-0.316645827
10/20/2020,-0.009554775,-0.066210303,0.081645174,-0.253347825,0.003672952,0.236894,0.056365531,0.103328055,0.107855065,0.046700569,0.128136652,3.051700956,-0.217635829
10/27/2020,-0.069202237,0.024954634,0.071408091,-0.094051036,-0.006896221,0.24036,0.057556892,0.107063296,0.104586359,0.044463906,0.123029174,3.03671055,-0.241056247
11/3/2020,0.064321374,-0.000921088,0.215730969,-0.350592508,0.465408116,0.316678,0.068236829,0.127300319,0.115143477,0.04639229,0.137206667,3.072225769,-0.285607237
11/10/2020,0.039227186,0.143919048,0.113067296,0.006617801,0.112293615,0.354018,0.074050894,0.128100916,0.107161792,0.046899698,0.12757031,3.103125079,-0.276678283
11/17/2020,-0.007392491,-0.004048039,0.061368025,-0.033060697,-0.023252384,0.256364,0.061465615,0.108273624,0.111158367,0.048657098,0.130996395,3.054434184,-0.357168114
11/24/2020,0.021627616,0.054803409,0.098351472,0.043916033,0.000737683,0.269172,0.058196274,0.104027667,0.102504937,0.043469221,0.119830562,3.050736459,-0.318266254
12/1/2020,0.010188873,0.111411728,0.113807694,0.015210632,0.065809932,0.314757,0.061787333,0.126891522,0.123951328,0.051567496,0.145247008,3.030103822,-0.190154459
12/8/2020,-0.005720824,0.048823913,0.064376188,-0.154814963,-0.161844337,0.283534,0.069481608,0.132580009,0.118716353,0.05280719,0.14864979,3.188324882,0.06774106
12/15/2020,0.004396427,0.08874709,0.088908561,0.057921964,0.035491597,0.432988,0.087098156,0.181606276,0.131674678,0.055919558,0.16306553,3.314594829,0.00640017
12/22/2020,0.00013972,0.041400641,0.055827289,-0.192015936,-0.094741736,0.423798,0.074919307,0.156496119,0.120068095,0.045806601,0.141110252,3.332536066,0.006732776
12/29/2020,0.006376559,-0.004484034,0.065558723,-0.087660472,-0.087504567,0.392349,0.083143779,0.192784028,0.136762116,0.049096157,0.161981917,3.418643878,0.042619923
1/5/2021,0.029549196,0.00939906,0.225581551,-0.493122586,0.501907726,0.320628283,0.054100228,0.116036809,0.103927621,0.044366439,0.120344099,3.124800988,-0.242575759
1/12/2021,-0.009207101,-0.032203302,0.05412383,-0.254631201,-0.282440942,0.267491919,0.045116484,0.094239337,0.102100138,0.045101805,0.122441396,3.036285713,-0.322921189
1/19/2021,0.005894768,-0.057354737,0.054454503,-0.112923724,-0.054506334,0.245525253,0.044337786,0.085788401,0.090078204,0.038113672,0.106251594,2.981108233,-0.424061898
1/26/2021,-0.0338316,0.032337234,0.098676236,-0.006067991,-0.137628442,0.249559596,0.044810563,0.08670618,0.096019724,0.044222346,0.11461206,2.989403732,-0.366468563
2/2/2021,0.037421697,0.00878877,0.078272525,-0.193184673,-0.181488466,0.263828283,0.042929734,0.084459187,0.094584815,0.038896596,0.113646219,2.980927629,-0.350785082
2/9/2021,0.00985937,0.037435122,0.060133854,-0.089856697,-0.01989284,0.18550202,0.031580525,0.063896973,0.071682267,0.030973076,0.087655524,2.935692189,-0.404525011
2/16/2021,0.001140523,-0.032915244,0.05255957,-0.180287198,-0.143882004,0.214679798,0.033668666,0.070331891,0.090774265,0.036566932,0.110643897,2.946762449,-0.366157167
2/23/2021,-0.018167053,-0.116994475,0.069225892,-0.086556251,-0.061934203,0.303023232,0.043004621,0.087396391,0.099439569,0.040023284,0.11898393,2.985634681,-0.320852443
3/2/2021,0.017904643,-0.023742541,0.078071215,-0.037836145,0.034761818,0.282335354,0.038294313,0.082574909,0.102555579,0.037701384,0.123233205,2.96483739,-0.267283813
3/9/2021,0.039121208,-0.026171429,0.061639201,-0.099852221,-0.106979428,0.257432323,0.037827482,0.074517594,0.095375521,0.03645563,0.108776568,2.965712962,-0.283860477
3/16/2021,-0.004617817,-0.033152121,0.076540251,-0.098679422,-0.022509146,0.329773737,0.038649756,0.082101672,0.097047479,0.03862063,0.112669425,2.986659778,-0.233036932
3/23/2021,0.013452412,-0.016680628,0.08878876,-0.111636791,-0.081411709,0.352249495,0.039114888,0.083133653,0.094207609,0.038813662,0.107799363,2.994237737,-0.220122741
3/30/2021,0.005622115,-0.003725767,0.071481199,-0.115171466,0.018337439,0.403749495,0.053363945,0.101967231,0.105453648,0.0438624,0.121057824,3.021188879,-0.209056432
4/6/2021,0.021529795,-0.001597537,0.063343776,-0.194116806,-0.152017847,0.302526263,0.039570036,0.078757607,0.07144137,0.030616533,0.084979801,2.985478724,-0.356485892
4/13/2021,0.011697724,-0.093963043,0.076776892,-0.079963134,-0.020178843,0.298080808,0.041616922,0.084737249,0.076589806,0.030966572,0.085490416,2.979156789,-0.239287692
4/20/2021,-0.004617035,-0.001189189,0.054253268,-0.024270309,0.019313233,0.287607071,0.039486181,0.084099061,0.082131251,0.035520867,0.095858147,2.978577862,-0.281456457
4/27/2021,-0.004978325,0.05694472,0.066160363,-0.209514538,-0.232815693,0.323770707,0.050190828,0.097538032,0.079264153,0.034227312,0.088736291,2.981088656,-0.30781635
5/4/2021,0.025962282,0.040637705,0.089507226,-0.051558621,0.001376154,0.308186,0.041578737,0.083148277,0.07731933,0.033491223,0.087311556,2.938172116,-0.308323401
5/11/2021,-0.01150685,0.020000629,0.091910425,-0.088666808,-0.157538691,0.290192,0.043878561,0.086495867,0.076052798,0.03609597,0.092351009,2.939812909,-0.326177009
5/18/2021,-0.005095031,-0.071881319,0.069335607,-0.214220927,-0.105978279,0.296736,0.051374528,0.098123889,0.08282729,0.038863936,0.09879517,2.959067586,-0.285697861
5/25/2021,0.009314078,0.055472327,0.088136461,-0.031175189,-0.058910086,0.284386,0.046866595,0.092215638,0.085352199,0.038402487,0.100520139,2.962222998,-0.388016816
6/1/2021,0.006529447,0.033927211,0.102526388,0.085159792,0.075856075,0.285345,0.043950388,0.083894774,0.090760957,0.043035296,0.106503622,3.004559606,-0.398080166
6/8/2021,-0.008027645,0.030073684,0.093889165,-0.066112201,-0.052142963,0.309361,0.050989263,0.090317045,0.080121121,0.040014673,0.094230939,3.009300343,-0.332248477
6/15/2021,-0.035731966,0.088827473,0.107962068,-0.018577423,0.042950927,0.201903,0.041113608,0.075150728,0.071343858,0.039039396,0.09316683,2.941117095,-0.39428144
6/22/2021,0.033216162,-0.009751572,0.073489426,-0.026020673,0.008891991,0.18767,0.034260084,0.064097266,0.048285753,0.029208593,0.064798351,2.905228589,-0.394629966
6/29/2021,0.010133573,-0.023797297,0.047789429,-0.144706338,-0.097157388,0.311398,0.053272556,0.095695496,0.064678023,0.037313909,0.083782731,2.974484675,-0.370591026
7/6/2021,0.002403488,-0.063177778,0.086944936,-0.02028187,0.061197429,0.377295,0.049275915,0.090615051,0.061116768,0.033463941,0.078210707,2.991723165,-0.275132939
7/13/2021,-0.005255731,-0.004230857,0.08594697,0.010027798,0.00239399,0.398378,0.053619744,0.099862165,0.056024182,0.032443269,0.070656555,3.027752667,-0.311813447
7/20/2021,0.010658399,0.038308824,0.067836543,-0.05884085,-0.042820109,0.346771,0.04644849,0.08552891,0.042717216,0.030604736,0.060537538,2.996160562,-0.285068099
7/27/2021,-0.00360894,0.027165169,0.070641968,-0.285340573,-0.178426429,0.367111,0.049778481,0.097130364,0.055919468,0.033607171,0.074159987,2.998217989,-0.321712645
8/3/2021,0.007754943,0.015184956,0.089565235,-0.067587391,-0.087071662,0.38504,0.050493511,0.098913245,0.064424835,0.035684702,0.082618023,2.96546434,-0.281831419
8/10/2021,0.008640482,-0.004041718,0.083598337,-0.177307056,-0.118787921,0.390437,0.047673587,0.098777626,0.059481101,0.0338003,0.07543104,2.968549575,-0.230329835
8/17/2021,-0.011255669,-0.060913014,0.055125511,-0.171450377,-0.036656258,0.354209,0.043506014,0.091178036,0.056129522,0.029734291,0.070470558,3.012075184,-0.202655907
8/24/2021,0.009468691,-0.00132,0.075557243,-0.173421524,-0.089461358,0.398156,0.049410992,0.102472747,0.061503179,0.030322268,0.076208482,2.998455041,-0.235669948
8/31/2021,-0.002451576,-0.022636111,0.07443589,-0.210465965,-0.119184182,0.413511,0.051375529,0.106240229,0.062566873,0.031580867,0.074139405,2.996826685,-0.163907604
9/7/2021,-0.022000005,0.006382394,0.068685154,-0.006229598,0.132780967,0.467243,0.056125296,0.117310946,0.064368207,0.029615298,0.072972303,3.111694607,-0.208958458
9/14/2021,-0.000660404,0.062839153,0.070470446,0.03940511,0.050798997,0.397953,0.048812752,0.098252509,0.066620344,0.032935458,0.07732238,3.054429826,-0.219491583
9/21/2021,0.00612449,0.031425444,0.081850496,-0.01635415,-0.062176607,0.40265,0.047899837,0.105380755,0.067749541,0.032534511,0.077720749,3.04145045,-0.210110133
9/28/2021,-0.013736925,0.027942405,0.054887028,-0.17473209,-0.173664581,0.375396,0.045437462,0.098688622,0.052684846,0.028095083,0.067664146,3.031839771,-0.203911667
10/5/2021,0.012081592,0.003115698,0.062264154,-0.167660379,-0.089036672,0.21162,0.028960379,0.066734656,0.046725942,0.023395961,0.056471835,2.969758185,-0.30782386
10/12/2021,0.015540834,0.007243902,0.086349338,-0.027984856,-0.082832898,0.290601,0.037412732,0.085860917,0.050777206,0.025836478,0.062714446,2.994575343,-0.189627981
10/19/2021,0.01071446,0.026316279,0.091382894,-0.106796863,-0.079564886,0.391059,0.051378237,0.11213004,0.058037428,0.02716844,0.07217188,3.042107907,-0.179825144
10/26/2021,0.00397939,-0.042996053,0.054797055,-0.09236582,-0.163630865,0.31039,0.04010459,0.096415475,0.066823374,0.029422752,0.083670481,2.970277503,-0.207944245
11/2/2021,0.013994459,0.020443192,0.071575252,-0.042703353,-0.038895507,0.338374,0.038441052,0.092752835,0.07184985,0.028054718,0.089497414,2.987256919,-0.265103496
11/9/2021,-0.006305763,-0.038868874,0.06830086,-0.135704505,-0.094611928,0.395672,0.042227135,0.100392634,0.078011863,0.028604789,0.095078068,3.011977443,-0.226188937
11/16/2021,-0.013997255,0.023755102,0.086261782,-0.013216906,0.050183274,0.314831,0.041537551,0.090310634,0.069166362,0.02613896,0.081290907,3.004250378,-0.377206842
11/23/2021,-0.020133332,0.022770621,0.074481746,-0.034117288,0.105060082,0.521704,0.072142933,0.151105482,0.113483294,0.05056507,0.148733673,3.195218233,-0.112519524
11/30/2021,-0.009232483,0.088106731,0.109305363,-0.116493943,-0.067437492,0.435526,0.061434417,0.123952199,0.100839052,0.040940814,0.120155562,3.17990912,-0.103853189
12/7/2021,0.038667548,0.059150676,0.10391821,-0.067146516,0.093199272,0.47369,0.070763784,0.149600955,0.105725467,0.042861695,0.128668892,3.262689322,-0.051848572
12/14/2021,-0.017122649,0.048623529,0.076390851,-0.108109556,-0.079048427,0.453457,0.070148315,0.155486017,0.108748133,0.041444365,0.135205454,3.273415068,-0.094761177
12/21/2021,0.002893099,0.041512977,0.07859102,-0.165962136,-0.123149265,0.444457,0.076948303,0.169940852,0.110891417,0.044914391,0.137866309,3.335991217,-0.080683307
12/28/2021,0.026772304,-0.046021875,0.088267911,-0.108113407,-0.134867235,0.489811,0.085185849,0.19118579,0.114858269,0.043612282,0.142026336,3.461090349,-0.030398108
