date,DJIA_percent_change,trends_bert_sum,trends_bert_mean,trends_vader_mean,trends_vader_sum,trends_textblob_mean,trends_textblob_sum,NYT_vader,NYT_textblob,NYT_flair,NYT_bert,whole_song_vader,song_mean_by_sentence_vader,song_mean_by_sentence_without_0_vader,whole_song_textblob,song_by_sentence_without_0_textblob,song_bert,song_flair,admiration,amusement,anger,annoyance,approval,caring,confusion,curiosity,desire,disappointment,disapproval,disgust,embarrassment,excitement,fear,gratitude,joy,love,nervousness,neutral,optimism,realization,remorse,sadness,surprise
2017-01-03,0.010078242,-1.2516819834709167,-0.0500672793388366,0.0559559999999999,1.3989,0.1309090909090909,3.272727272727273,0.022296622,0.071347053,0.059468429,0.011698801,0.342644,0.058717405,0.113224206,0.102330329,0.118448238,3.330889383,0.132211426,4.0,8.0,1.0,11.0,1.0,2.0,0.0,4.0,10.0,6.0,0.0,0.0,0.0,2.0,1.0,0.0,4.0,16.0,0.0,56.0,1.0,1.0,1.0,7.0,0.0
2017-01-10,-0.003925931,-4.2717496156692505,-0.17086998462677,0.031796,0.7948999999999999,0.0673333333333333,1.6833333333333331,0.087536508,0.094456349,0.007536067,0.054493264,0.282988,0.048846632,0.085448719,0.075832646,0.087923541,3.197612319,0.018187199,5.0,8.0,4.0,14.0,1.0,2.0,0.0,2.0,8.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,15.0,0.0,59.0,1.0,1.0,1.0,6.0,0.0
2017-01-17,-0.002949476,-13.035086810588837,-0.5214034724235534,0.005624,0.1406,-0.0212121212121212,-0.5303030303030305,0.034522159,0.092090328,0.046848101,0.034319873,0.24816,0.039356385,0.070404304,0.072616219,0.084230845,3.180948054,0.057724767,5.0,8.0,3.0,13.0,1.0,3.0,0.0,2.0,7.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,14.0,0.0,61.0,1.0,1.0,1.0,6.0,0.0
2017-01-24,0.013264304,2.774017632007599,0.1109607052803039,0.0,0.0,0.0094545454545454,0.2363636363636363,0.019754913,0.064662778,-0.089692084,-0.054306772,0.313874,0.046611237,0.091588635,0.086640109,0.098249304,3.214145358,0.095629327,5.0,8.0,2.0,12.0,1.0,3.0,0.0,2.0,8.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,15.0,0.0,59.0,2.0,1.0,2.0,7.0,0.0
2017-01-31,-0.001112027,-7.994503855705261,-0.3197801542282104,-0.0500279999999999,-1.2507,-0.0184848484848484,-0.4621212121212121,0.028894118,0.08608561,-0.02180335,0.033067432,0.29395,0.04505506,0.090661791,0.080233825,0.095805595,3.190644186,0.108502529,5.0,7.0,3.0,13.0,1.0,3.0,2.0,2.0,6.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,14.0,0.0,58.0,2.0,1.0,1.0,6.0,1.0
2017-02-07,0.009763994,-4.0932424664497375,-0.1637296986579895,0.11878,2.9695,0.0586666666666666,1.4666666666666666,-0.025818994,0.081002179,-0.091978076,-0.073717951,0.397111,0.054598829,0.113099671,0.093411946,0.114321764,3.236636251,0.090160969,5.0,6.0,2.0,14.0,2.0,3.0,2.0,0.0,6.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,16.0,0.0,57.0,2.0,1.0,1.0,6.0,1.0
2017-02-14,0.017197398,2.4364749789237976,0.0974589991569519,0.089448,2.2362,0.094,2.35,0.058297248,0.073156736,0.086926557,0.06788089,0.344772,0.055539812,0.110314021,0.092687966,0.111704641,3.227970508,0.088777893,5.0,6.0,3.0,14.0,2.0,2.0,3.0,1.0,5.0,5.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,13.0,0.0,61.0,1.0,1.0,1.0,6.0,1.0
2017-02-21,0.009495355,-5.432894289493561,-0.2173157715797424,0.02734,0.6835,0.0081818181818181,0.2045454545454545,0.006594709,0.06895276,0.125484578,0.014642663,0.415443,0.058202148,0.117517879,0.085400246,0.102642422,3.219632647,0.077700514,4.0,7.0,3.0,16.0,2.0,2.0,2.0,0.0,9.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,15.0,0.0,60.0,3.0,3.0,0.0,5.0,2.0
2017-02-28,0.008757143,3.5599276423454285,0.1423971056938171,0.0479319999999999,1.1983,0.0,0.0,0.058428042,0.069557119,-0.001128097,0.013371323,0.380286,0.049646731,0.100777496,0.075004034,0.090776493,3.212367881,0.145366615,5.0,6.0,2.0,15.0,2.0,2.0,4.0,2.0,7.0,5.0,2.0,0.0,0.0,0.0,3.0,0.0,1.0,14.0,0.0,60.0,1.0,1.0,0.0,6.0,1.0
2017-03-07,-0.00491461,-8.607940196990967,-0.3586641748746236,0.0244125,0.5859,0.0,0.0,0.043177778,0.065890821,-0.224364296,-0.142418973,0.347911,0.048057688,0.096886435,0.077959609,0.091592993,3.212717414,0.033159288,3.0,7.0,3.0,16.0,1.0,2.0,3.0,1.0,5.0,5.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,14.0,0.0,61.0,1.0,0.0,0.0,6.0,1.0
2017-03-14,0.000556548,-14.32066172361374,-0.5728264689445496,0.002808,0.0702,0.0226666666666666,0.5666666666666667,0.067877228,0.072602028,-0.012241767,-0.035148552,0.377545,0.051470056,0.099859759,0.0767385,0.093285767,3.250635374,0.065791107,4.0,5.0,2.0,12.0,1.0,3.0,3.0,1.0,6.0,5.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,14.0,0.0,61.0,1.0,0.0,0.0,7.0,1.0
2017-03-21,-0.015434496,-5.453407227993012,-0.2181362891197204,-0.005976,-0.1494000000000001,0.0454545454545454,1.1363636363636362,0.015354011,0.051784495,0.061995838,0.120341458,0.438685,0.064427246,0.128901804,0.099353505,0.118898488,3.340098706,0.123055721,5.0,5.0,1.0,10.0,2.0,2.0,3.0,1.0,7.0,6.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,17.0,0.0,58.0,1.0,0.0,1.0,8.0,1.0
2017-03-28,0.003218279,-4.538812756538391,-0.4126193415034901,-0.0722636363636363,-0.7948999999999999,0.0,0.0,0.007505291,0.046314983,-0.079763481,-0.11752652,0.342683,0.054922286,0.10086136,0.076684637,0.09153692,3.261804257,0.043568406,4.0,6.0,3.0,12.0,1.0,2.0,4.0,2.0,6.0,4.0,1.0,0.0,0.0,0.0,3.0,0.0,2.0,13.0,0.0,59.0,1.0,0.0,1.0,7.0,1.0
2017-04-04,-0.000344692,-15.672827541828156,-0.6269131016731262,-0.012728,-0.3182,0.0054545454545454,0.1363636363636363,-0.01251,0.079542149,-0.022100262,-0.089302164,0.43423,0.055158649,0.106317467,0.083267785,0.098646204,3.213437172,0.00197283,5.0,7.0,3.0,12.0,2.0,1.0,4.0,0.0,6.0,5.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,13.0,0.0,68.0,0.0,0.0,0.0,6.0,1.0
2017-04-11,-0.001360305,-4.171517372131348,-0.1668606948852539,-0.002208,-0.0552,0.032,0.8,-0.069721687,0.074076906,-0.168906477,-0.214421012,0.457832,0.06269235,0.120005123,0.078541294,0.095764168,3.23256272,-0.028514923,3.0,8.0,4.0,11.0,1.0,2.0,5.0,1.0,7.0,4.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,11.0,0.0,66.0,0.0,0.0,0.0,6.0,1.0
2017-04-18,-0.005272594,-4.732299506664276,-0.189291980266571,-0.038148,-0.9537,0.072,1.8,0.06109321,0.090055068,-0.088154104,-0.01179417,0.410973,0.056101338,0.107393519,0.069273656,0.086131081,3.221094474,-0.046443992,3.0,7.0,4.0,11.0,1.0,2.0,5.0,1.0,4.0,5.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,10.0,0.0,65.0,0.0,0.0,1.0,7.0,1.0
2017-04-25,0.018755513,-1.6952738761901855,-0.0678109550476074,0.012728,0.3182,0.032,0.8,0.053660109,0.071696333,-0.065446392,-0.110301791,0.385351,0.055567425,0.108717183,0.064835843,0.086226257,3.225672214,-0.011996883,3.0,7.0,4.0,10.0,1.0,3.0,6.0,3.0,4.0,5.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,11.0,0.0,65.0,0.0,0.0,1.0,7.0,1.0
2017-05-02,0.003162288,-8.12501722574234,-0.3385423844059308,0.0449916666666666,1.0798,0.0,0.0,0.041970053,0.090614206,-0.001502027,0.069081639,0.287409,0.046400071,0.086501252,0.063769476,0.085400453,3.194479628,0.023362105,4.0,4.0,4.0,10.0,1.0,3.0,7.0,3.0,4.0,8.0,2.0,0.0,0.0,0.0,3.0,0.0,1.0,11.0,0.0,67.0,0.0,0.0,0.0,6.0,1.0
2017-05-09,-0.005279804,-6.1374436020851135,-0.2454977440834045,0.0,0.0,0.012,0.3,0.050606383,0.085448024,0.048348607,-0.039073207,0.365111,0.049616275,0.094130361,0.064251101,0.086946458,3.226977441,0.034258539,4.0,4.0,6.0,12.0,1.0,4.0,7.0,3.0,4.0,7.0,1.0,0.0,0.0,0.0,3.0,0.0,2.0,12.0,0.0,66.0,0.0,0.0,0.0,6.0,1.0
2017-05-16,-0.004410993,2.975834965705872,0.1190333986282348,0.062612,1.5653,0.0826666666666666,2.066666666666667,-0.050462712,0.078432616,-0.237730105,-0.210407783,0.378366,0.052932196,0.099613752,0.069725247,0.089730319,3.22530329,0.098825291,5.0,5.0,5.0,9.0,2.0,3.0,6.0,2.0,5.0,6.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,13.0,0.0,68.0,0.0,0.0,0.0,6.0,1.0
2017-05-23,0.01306624,-5.330673694610596,-0.2050259113311767,-0.005624,-0.1406,0.0,0.0,0.023748913,0.090269872,-0.067872118,-0.02297944,0.360638,0.05059034,0.100409112,0.06598682,0.088782436,3.214891803,0.066943243,5.0,3.0,5.0,11.0,2.0,3.0,6.0,2.0,5.0,7.0,1.0,0.0,0.0,0.0,3.0,0.0,2.0,13.0,0.0,68.0,0.0,0.0,0.0,7.0,1.0
2017-05-30,0.005942105,-3.5823554396629333,-0.1791177719831466,-0.018925,-0.3785,-0.0121428571428571,-0.2428571428571428,0.058032738,0.068264927,0.020234118,-0.039901828,0.350606,0.05116283,0.100557239,0.069247071,0.088246064,3.224499921,0.079200674,5.0,3.0,6.0,10.0,2.0,3.0,4.0,2.0,7.0,6.0,1.0,0.0,0.0,0.0,3.0,0.0,2.0,15.0,0.0,66.0,1.0,0.0,0.0,6.0,1.0
2017-06-06,0.003087631,-4.339118599891663,-0.1735647439956665,0.0217559999999999,0.5438999999999999,0.015,0.375,0.010124865,0.088568042,0.000363289,-0.069523326,0.388241,0.058937576,0.114333947,0.071384226,0.086914393,3.227329752,0.112513983,6.0,4.0,5.0,7.0,3.0,3.0,5.0,3.0,6.0,6.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,15.0,0.0,67.0,1.0,1.0,0.0,6.0,1.0
2017-06-13,0.005251989,-4.504102170467377,-0.180164086818695,0.025476,0.6369,0.0313939393939393,0.7848484848484848,0.018799485,0.085173232,-0.067197581,-0.109990274,0.421983,0.060109958,0.115133346,0.071082444,0.087328928,3.215328374,0.055988756,6.0,4.0,4.0,8.0,3.0,3.0,5.0,4.0,6.0,5.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,17.0,1.0,66.0,0.0,0.0,0.0,6.0,1.0
2017-06-20,0.00048984,-3.978157639503479,-0.1591263055801391,0.0092759999999999,0.2318999999999999,0.0297777777777777,0.7444444444444445,-0.000941398,0.063119891,0.017895495,-0.062838196,0.42910202,0.065441505,0.125285502,0.06570277,0.081244321,3.246142854,0.144415589,6.0,4.0,4.0,7.0,2.0,4.0,4.0,4.0,5.0,5.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,19.0,0.0,67.0,0.0,0.0,0.0,5.0,0.0
2017-06-27,-0.002113854,-4.448350369930267,-0.1934065378230551,0.039895652173913,0.9176,0.0,0.0,0.054903867,0.102296505,-0.001761826,-0.004989079,0.429453535,0.06705074,0.129426549,0.065621793,0.081385908,3.238371007,0.145635497,6.0,5.0,3.0,6.0,2.0,3.0,4.0,5.0,6.0,5.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,20.0,0.0,67.0,0.0,0.0,0.0,5.0,0.0
2017-07-04,0.003021807,3.3272299766540527,0.1330891990661621,0.007604,0.1901,0.0454545454545454,1.1363636363636362,-0.062168224,0.083032688,-0.004179301,0.053446743,0.391966667,0.062292644,0.120798528,0.064091088,0.080310903,3.250282429,0.148126,6.0,6.0,2.0,5.0,2.0,3.0,4.0,5.0,6.0,5.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,21.0,0.0,66.0,1.0,0.0,0.0,5.0,0.0
2017-07-11,0.010324553,-7.706912875175476,-0.308276515007019,-0.096952,-2.4238,-0.01,-0.25,0.017805348,0.056702759,-0.016314842,0.046259589,0.411423232,0.065613572,0.128222551,0.06621888,0.082585807,3.257840495,0.134543426,5.0,4.0,4.0,8.0,2.0,2.0,4.0,5.0,5.0,5.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,20.0,0.0,67.0,0.0,0.0,0.0,5.0,0.0
2017-07-18,-0.002672373,-4.536028861999512,-0.1814411544799804,-0.033844,-0.8461000000000001,-0.0559999999999999,-1.4,0.010663226,0.066855984,-0.043223423,-0.047054908,0.324385859,0.057908252,0.113472437,0.062640342,0.07838918,3.184681772,0.125691992,5.0,4.0,6.0,9.0,2.0,2.0,3.0,5.0,5.0,5.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,21.0,0.0,67.0,0.0,0.0,0.0,5.0,0.0
2017-07-25,0.011462961,-0.288990318775177,-0.011559612751007,0.01968,0.492,0.024,0.6,0.032714674,0.073997453,-0.02772853,-0.072799664,0.36440404,0.062286445,0.120096589,0.063184394,0.079658154,3.206850055,0.109947084,5.0,4.0,5.0,12.0,3.0,2.0,3.0,5.0,5.0,5.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,19.0,0.0,63.0,1.0,0.0,1.0,6.0,1.0
2017-08-01,0.011881694,-5.668542385101318,-0.2699305897667294,0.0055190476190476,0.1158999999999999,0.0666666666666666,1.4,0.012734132,0.062529269,0.015392451,-0.056005017,0.344710101,0.061009115,0.117393568,0.059885542,0.076082679,3.19677499,0.204944559,5.0,3.0,6.0,11.0,4.0,2.0,2.0,5.0,5.0,4.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,19.0,0.0,63.0,1.0,0.0,1.0,5.0,0.0
2017-08-08,-0.010727723,-5.373276054859161,-0.2985153363810645,0.0,0.0,0.0,0.0,-0.003881132,0.051356756,0.015454286,-0.082128305,0.284274747,0.049633607,0.098063324,0.051572954,0.062334734,3.139224364,0.162020152,5.0,2.0,4.0,9.0,3.0,1.0,1.0,4.0,5.0,6.0,2.0,0.0,0.0,1.0,2.0,1.0,1.0,19.0,0.0,67.0,1.0,0.0,0.0,4.0,0.0
2017-08-15,-0.008480469,-4.418861389160156,-0.1767544555664062,0.082008,2.0502,0.02,0.5,-0.055038182,0.038861341,0.017933518,-0.09951759,0.355017172,0.059075436,0.111641512,0.058311528,0.070826086,3.179847218,0.151430113,5.0,1.0,6.0,10.0,3.0,1.0,1.0,4.0,6.0,4.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,18.0,0.0,69.0,1.0,0.0,0.0,3.0,0.0
2017-08-22,0.006379486,-10.362625360488892,-0.4145050144195557,-0.002808,-0.0702,0.0,0.0,-0.032154749,0.046951926,0.011940001,-0.1438219,0.373022222,0.059620968,0.116899018,0.058539772,0.073962349,3.155456811,0.155197099,6.0,1.0,5.0,8.0,3.0,0.0,1.0,5.0,5.0,4.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,19.0,0.0,67.0,1.0,0.0,0.0,3.0,0.0
2017-08-29,0.007908563,-11.285728812217712,-0.4514291524887085,-0.0650079999999999,-1.6251999999999998,0.0054545454545454,0.1363636363636363,-0.009062092,0.066409642,0.010391438,-0.019141636,0.36799596,0.062127928,0.117979683,0.061302242,0.076711446,3.178967272,0.093403259,5.0,1.0,3.0,7.0,3.0,0.0,1.0,5.0,5.0,5.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,18.0,0.0,69.0,1.0,0.0,0.0,3.0,0.0
2017-09-05,-0.008705928,-12.487844049930573,-0.4995137619972229,-0.019068,-0.4767,0.0,0.0,0.028615152,0.061786316,0.012393971,0.040656829,0.350285859,0.066363853,0.127244062,0.060748939,0.076545377,3.165010553,0.033955598,5.0,2.0,5.0,10.0,3.0,0.0,1.0,6.0,5.0,4.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,18.0,0.0,67.0,1.0,0.0,0.0,3.0,0.0
2017-09-12,0.021130897,-7.105621814727783,-0.2842248725891113,0.0173119999999999,0.4327999999999999,0.0054545454545454,0.1363636363636363,0.044004523,0.079051866,0.149508222,0.122664169,0.329104,0.052677315,0.101965668,0.051733314,0.067865089,3.037390922,-0.084427893,4.0,2.0,5.0,11.0,3.0,0.0,2.0,7.0,5.0,5.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,18.0,0.0,65.0,1.0,0.0,1.0,5.0,0.0
2017-09-19,0.003635413,-5.676240622997284,-0.2838120311498642,0.021075,0.4215,0.0,0.0,-0.058912429,0.067068188,0.038135708,-0.019733235,0.341446,0.055329582,0.107182308,0.063776224,0.081892807,3.107823427,-0.015403682,4.0,2.0,4.0,11.0,3.0,0.0,1.0,7.0,5.0,7.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,17.0,0.0,65.0,1.0,0.0,0.0,3.0,0.0
2017-09-26,0.002477116,-3.604748547077179,-0.1441899418830871,0.039512,0.9878,0.0233333333333333,0.5833333333333333,-0.019101579,0.070734405,0.009190236,0.033445273,0.289841,0.047484333,0.099113638,0.058145813,0.073660426,3.112787793,-0.019821762,2.0,2.0,8.0,14.0,3.0,1.0,1.0,7.0,6.0,8.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,18.0,0.0,64.0,1.0,0.0,0.0,4.0,0.0
2017-10-03,0.01618448,-6.706807196140289,-0.2682722878456116,-0.055316,-1.3829,-0.0253333333333333,-0.6333333333333335,-0.002572165,0.074162487,0.067421772,0.008201448,0.309464,0.050543002,0.107177389,0.069273556,0.083081199,3.115734484,-0.017476734,3.0,2.0,8.0,14.0,4.0,1.0,1.0,8.0,5.0,7.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,17.0,0.0,65.0,1.0,0.0,0.0,4.0,0.0
2017-10-10,0.004286953,-13.636580348014832,-0.5454632139205933,-0.01686,-0.4215,-0.006,-0.15,0.030512821,0.066014733,-0.079888663,-0.045132171,0.353427,0.055529979,0.113759458,0.072304372,0.088652949,3.174756301,0.003453662,3.0,2.0,7.0,13.0,3.0,1.0,1.0,7.0,6.0,7.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,18.0,0.0,65.0,1.0,0.0,0.0,4.0,1.0
2017-10-17,0.019585805,-4.540988385677338,-0.1816395354270935,-0.002064,-0.0516,0.0399999999999999,1.0,-0.031388889,0.049464859,-0.104052219,-0.137852271,0.346655,0.053293589,0.112509756,0.068081182,0.086384968,3.12419518,-0.034929102,4.0,2.0,9.0,16.0,1.0,1.0,1.0,7.0,5.0,7.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,18.0,0.0,65.0,1.0,0.0,0.0,4.0,1.0
2017-10-24,0.004504529,-11.042022228240969,-0.4416808891296386,-0.04768,-1.1920000000000002,-0.032,-0.8,0.080037563,0.085197324,0.184060915,0.036026924,0.387625,0.058356058,0.122693976,0.072764349,0.088113588,3.161588912,0.006455921,6.0,2.0,8.0,15.0,1.0,1.0,2.0,6.0,5.0,7.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,18.0,0.0,62.0,1.0,0.0,0.0,4.0,1.0
2017-10-31,0.004460646,-5.755298018455505,-0.2302119207382202,0.017616,0.4404,0.0013333333333333,0.0333333333333333,-0.035161576,0.082355914,0.070270342,0.047273214,0.356994,0.053533079,0.10536757,0.053010177,0.07171448,3.162629487,-0.035268059,4.0,2.0,6.0,14.0,1.0,1.0,1.0,6.0,5.0,7.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,18.0,0.0,64.0,1.0,0.0,1.0,5.0,1.0
2017-11-07,-0.004994405,-9.235201478004456,-0.3694080591201782,0.030596,0.7649,-0.0033333333333333,-0.0833333333333333,0.034638095,0.06733699,0.055299215,-0.021426163,0.355861,0.05604424,0.11009246,0.064948064,0.086098351,3.158830312,-0.08567933,4.0,3.0,7.0,14.0,1.0,1.0,1.0,6.0,5.0,8.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,15.0,0.0,65.0,1.0,0.0,1.0,5.0,1.0
2017-11-14,-0.002738648,-4.724360823631287,-0.1889744329452514,0.001528,0.0382,-0.0333333333333333,-0.8333333333333333,0.037296296,0.094231183,-0.089071465,-0.062453134,0.271466,0.044581134,0.085093184,0.046632127,0.06246963,3.153534659,-0.063239884,4.0,1.0,7.0,15.0,1.0,1.0,1.0,5.0,6.0,8.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,14.0,0.0,66.0,1.0,0.0,1.0,5.0,1.0
2017-11-21,0.008479077,-0.6746461987495422,-0.0269858479499816,0.060488,1.5122,0.0273333333333333,0.6833333333333333,-0.04804734,0.081054597,-0.054284109,-0.109238825,0.2402,0.037800151,0.074349981,0.046707232,0.063021843,3.105959471,-0.047679816,4.0,1.0,7.0,14.0,1.0,1.0,1.0,3.0,7.0,9.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,14.0,0.0,66.0,1.0,0.0,1.0,5.0,1.0
2017-11-28,0.027798423,-0.0822296738624572,-0.0032891869544982,0.1295319999999999,3.2383,0.1606666666666666,4.016666666666667,-0.036702273,0.080586503,-0.039041179,-0.098893832,0.183945,0.032296685,0.068833744,0.046745431,0.061062123,3.097364492,-0.143230521,4.0,2.0,8.0,17.0,1.0,1.0,1.0,5.0,6.0,8.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,14.0,0.0,65.0,1.0,0.0,1.0,5.0,1.0
2017-12-05,0.004010414,-0.1350431442260742,-0.0054017257690429,-0.0382399999999999,-0.956,0.0074545454545454,0.1863636363636363,0.043864948,0.106947968,-0.054264694,-0.064879042,0.158296,0.029201307,0.060011746,0.047574152,0.061708284,3.077181823,-0.085752034,2.0,3.0,7.0,14.0,1.0,1.0,0.0,3.0,6.0,9.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,18.0,0.0,59.0,2.0,0.0,1.0,7.0,1.0
2017-12-12,0.013085486,-8.198635041713715,-0.3279454016685486,-0.074492,-1.8623000000000005,0.0,0.0,-0.09123046,0.08657035,-0.093334205,-0.213019344,0.159505,0.027546168,0.054863196,0.04846351,0.061485017,3.046635341,-0.024346392,3.0,2.0,7.0,15.0,1.0,1.0,0.0,3.0,7.0,8.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,17.0,1.0,60.0,1.0,0.0,1.0,6.0,1.0
