date,DJIA_percent_change,trends_bert_sum,trends_bert_mean,trends_vader_mean,trends_vader_sum,trends_textblob_mean,trends_textblob_sum,NYT_vader,NYT_textblob,NYT_flair,NYT_bert,whole_song_vader,song_mean_by_sentence_vader,song_mean_by_sentence_without_0_vader,whole_song_textblob,song_by_sentence_without_0_textblob,song_bert,song_flair,WEIGHTED_whole_song_score,WEIGHTED_mean_by_sentence_song_score,WEIGHTED_mean_without_0_by_sentence_song_score,WEIGHTED_tb_whole_song,WEIGHTED_tb_song_by_sentence,WEIGHTED_tb_song_by_sentence_without_0,WEIGHTED_bert,WEIGHTED_flair,,vader,textblob,textblob_full,vader_full
3/20/18,-0.060056006,-9.177388608,-0.352976485,-0.034324,-0.8581,0.03974026,0.993506494,-0.056179899,0.067486084,-0.041463207,-0.111037637,0.044771,0.012869773,0.01916662,0.040455708,0.043500859,2.899944432,-0.191180767,0.08119815,0.018695448,0.031275607,0.045499099,0.01522374,0.048634431,3.134970334,-0.188742836,,1.102606466,1.044504078,1.012145545,1.03634126
3/27/18,0.003541027,-5.636770308,-0.225470812,-0.039492,-0.9873,0.004,0.1,-0.054498876,0.055429626,-0.076129422,-0.085043698,0.109525,0.022253568,0.037009942,0.042339787,0.051853647,2.971561518,-0.182557448,0.130531146,0.027566456,0.048013833,0.047883501,0.016623459,0.057546216,3.279757855,-0.205113807,,1.076229249,1.046368159,1.012969674,1.043235522
4/3/18,0.016695107,1.072798789,0.042911952,0.035872,0.8968,0.049954545,1.248863636,-0.002335404,0.074896172,-0.122753833,-0.114086325,0.140061,0.025304431,0.043994485,0.052824866,0.06481011,2.952466849,-0.151180592,0.176613635,0.031485434,0.056993166,0.060539694,0.020320483,0.073223365,3.265892395,-0.159515478,,1.073310166,1.037618185,1.016533694,1.044671053
4/10/18,0.017544234,-1.585594177,-0.063423767,0.023436,0.5859,0,0,-0.004220606,0.075056553,-0.160264634,-0.244622289,0.238692,0.042323961,0.073905953,0.061353816,0.073203531,2.992869615,-0.139333224,0.263862138,0.045807716,0.082193813,0.068003733,0.02344387,0.079818059,3.302580294,-0.147038699,,1.122139614,1.054862426,1.019633961,1.048492627
4/17/18,0.004202275,-3.14078325,-0.12563133,0,0,0,0,-0.007910363,0.076063765,0.044087743,0.004343169,0.200766,0.039803109,0.068777985,0.054669662,0.064256285,3.02962533,-0.174467163,0.231559404,0.042879356,0.076571155,0.061085886,0.021062021,0.069602421,3.322679832,-0.172541631,,1.130840417,1.096663885,1.016545073,1.049330106
4/24/18,-0.006241982,-6.900592506,-0.2760237,-0.067444,-1.6861,0.023333333,0.583333333,0.048621637,0.081745177,-0.142200242,-0.132593296,0.247579,0.044046716,0.076670493,0.064322177,0.077121444,3.050526414,-0.159200634,0.273847086,0.04668504,0.083741443,0.070061791,0.025118705,0.080521968,3.353824275,-0.139949902,,1.132834452,1.093704381,1.02043053,1.051988042
5/1/18,-0.002006388,-2.192433119,-0.087697325,-0.081012,-2.0253,0.02,0.5,0.05844491,0.08603713,0.037286368,-0.002191528,0.1964,0.045707223,0.075407374,0.067024353,0.074549758,3.05996714,-0.16867187,0.232286771,0.048380073,0.081603461,0.072275986,0.02574935,0.079408979,3.340011865,-0.156115217,,1.239099489,1.137800813,1.02177117,1.05654717
5/8/18,0.022901055,2.587082207,0.103483288,0.0262,0.655,0.01,0.25,0.046183246,0.0884018,0.049968299,-0.08656433,0.189359,0.042075493,0.076653204,0.064918132,0.071442871,3.03713841,-0.206373543,0.228613254,0.046955228,0.085872877,0.071738297,0.022887054,0.078458102,3.313051483,-0.214303999,,1.219405631,1.119860502,1.01929813,1.052746113
5/15/18,-0.004696726,1.575307369,0.065637807,0.041383333,0.9932,0.066666667,1.6,0.002731088,0.086785521,-0.10741636,-0.095142215,0.178611,0.039103586,0.07447049,0.06069054,0.066219074,3.055997289,-0.16131846,0.232477787,0.045366517,0.086736272,0.070690107,0.020247894,0.076411754,3.312026578,-0.176067695,,1.145958317,1.115904114,1.016860554,1.050335071
5/22/18,0.001535162,2.708824039,0.108352962,0.018352,0.4588,0.0064,0.16,-0.021034239,0.075215026,-0.075520758,-0.058178634,0.225076,0.045777623,0.081690096,0.062210904,0.06701827,3.019691642,-0.209452026,0.273871635,0.051864415,0.093573469,0.070815611,0.019680301,0.075878533,3.378571259,-0.220074059,,1.152995518,1.05908293,1.017385608,1.057937506
5/29/18,-0.004785021,-5.875181496,-0.23500726,0.058212,1.4553,-0.012,-0.3,0.025211875,0.076561427,-0.086734716,-0.165154866,0.193539,0.049836062,0.088865268,0.063425585,0.070977885,3.029115909,-0.211729457,0.233135265,0.052535991,0.095551102,0.068499621,0.02244924,0.073892595,3.340343384,-0.23554402,,1.145112739,1.060129077,1.018466446,1.057984727
6/5/18,0.026912061,-3.076712191,-0.123068488,0.009052,0.2263,0.01,0.25,0.08868866,0.099130094,0.067840306,0.01797118,0.195703,0.050053427,0.090274928,0.054671053,0.061261808,3.077140707,-0.228035949,0.27713548,0.059199219,0.108643552,0.067551683,0.022801177,0.075303428,3.394669072,-0.245356528,,1.125516311,1.082088682,1.017916413,1.060900175
6/12/18,-0.009009393,-3.805849552,-0.152233982,-0.019088,-0.4772,0.028,0.7,0.070189848,0.058565326,-0.069677618,-0.004973303,0.187843,0.048740614,0.089737727,0.058368851,0.066280681,3.091377587,-0.148093246,0.254503208,0.056528521,0.104792841,0.067768923,0.024635124,0.076906252,3.48319992,-0.129430986,,1.124724897,1.065451801,1.016281354,1.063344928
6/19/18,-0.020731145,-2.484293997,-0.09937176,-0.052408,-1.3102,0.048,1.2,0.011953927,0.075054333,-0.052903409,-0.081735158,0.176795,0.05260208,0.092213542,0.055946282,0.062991942,3.094386599,-0.08056259,0.24283826,0.060783075,0.108404031,0.064834303,0.025158728,0.07277458,3.461436804,-0.064973495,,1.143698886,1.068590123,1.016449322,1.067445593
6/26/18,-0.012750804,-5.121391296,-0.204855652,0.003904,0.0976,0,0,0.010522086,0.096986795,-0.012544195,-0.060321445,0.200643,0.045773219,0.088463509,0.054597342,0.060268623,3.043553754,-0.095197719,0.244894676,0.052299962,0.103139806,0.058139999,0.023624604,0.064967352,3.436382474,-0.10614271,,1.065734016,1.037226996,1.019858917,1.06109222
7/3/18,0.00756732,-8.632609665,-0.345304387,0.063788,1.5947,0.02,0.5,0.077327381,0.077410557,0.047568713,0.052061098,0.175379,0.040693355,0.073793289,0.04441639,0.051873449,3.034776239,-0.177757862,0.210712542,0.045826948,0.086191753,0.045797776,0.017526362,0.054398991,3.410346083,-0.203673422,,1.049060195,1.057372863,1.016846801,1.05938856
7/10/18,0.022499731,0.715794623,0.028631785,0.100224,2.5056,0.037,0.925,0.115247647,0.059693813,0.043336733,0.001225726,0.322877778,0.048005066,0.092532023,0.044670903,0.05576102,3.077827124,-0.275925157,0.342149908,0.047014692,0.091504536,0.043105276,0.01594115,0.052819644,3.361371082,-0.290769722,,1.041112382,1.047909632,1.018407475,1.064448888
7/17/18,0.001544809,-0.118584752,-0.00474339,0.023284,0.5821,0.006,0.15,0.026026286,0.078880305,-0.058002599,-0.05334842,0.286887,0.04659419,0.090330297,0.044747721,0.055302965,3.114697829,-0.239583651,0.31445185,0.046671726,0.091019441,0.043526601,0.015689974,0.052819428,3.377022206,-0.250613061,,1.047472404,1.0529539,1.017278815,1.061750978
7/24/18,0.015439043,-4.201804936,-0.175075206,-0.053470833,-1.2833,-0.033333333,-0.8,0.024069182,0.064310366,-0.107475944,-0.180188082,0.36631,0.059149266,0.11132796,0.04987799,0.059042252,3.147333629,-0.136444188,0.400368729,0.060459001,0.115054982,0.048432856,0.017945327,0.057606867,3.471866375,-0.137207562,,1.031991586,1.044808333,1.022023242,1.072416527
7/31/18,0.000452429,-12.37712026,-0.562596375,-0.059427273,-1.3074,-0.090909091,-2,0.027459459,0.077515819,-0.13447633,-0.223301945,0.403387,0.064042526,0.122384824,0.053126938,0.062708235,3.188332848,-0.081450855,0.452839862,0.068311871,0.131643702,0.054401452,0.019291619,0.064209789,3.580734521,-0.08070804,,1.034433095,1.056997477,1.021066384,1.074643384
8/7/18,-0.005903653,-6.461393356,-0.293699698,-0.047945455,-1.0548,0.022727273,0.5,-0.016491837,0.067657692,-0.000713104,-0.135149768,0.463052,0.07278313,0.136891901,0.051967662,0.064600541,3.17198972,-0.094714997,0.503285004,0.076518174,0.145541365,0.052061418,0.020656915,0.065117871,3.521578522,-0.089661811,,1.044580545,1.043862316,1.022415065,1.083102179
8/14/18,0.013875708,-5.012688518,-0.200507541,0.036836,0.9209,0.054285714,1.357142857,0.052265823,0.092106643,-0.083670051,-0.152146374,0.472079,0.071976687,0.133315539,0.051587079,0.06431501,3.161595222,-0.119162219,0.537884169,0.079567087,0.147803363,0.049960351,0.021242229,0.061301187,3.580030964,-0.100433917,,1.064391553,1.090215843,1.022172951,1.086730005
8/21/18,0.004692841,2.614089549,0.104563582,0.060384,1.5096,0.033,0.825,-0.017276023,0.082429167,-0.011916327,-0.009197429,0.383398,0.061649335,0.114171219,0.050894807,0.066214371,3.131371805,-0.150534071,0.453163874,0.067431212,0.126778368,0.051586976,0.02296345,0.068028152,3.488243049,-0.125151931,,1.071827768,1.090288691,1.020427531,1.078474109
8/28/18,0.006719477,-3.654348791,-0.146173952,-0.028684,-0.7171,0.036454545,0.911363636,-0.036069851,0.12842835,-0.015754515,-0.522154979,0.45988,0.076212115,0.143603408,0.066715505,0.081620065,3.209008411,-0.122960625,0.511568136,0.081914334,0.154986807,0.067383627,0.031842959,0.083287337,3.587422709,-0.121402639,,1.155097464,1.161463463,1.037411667,1.092214997
9/4/18,-0.001862903,-4.585133672,-0.183405347,-0.042496,-1.0624,0,0,-0.001780357,0.065884461,0.038495743,0.015719633,0.368706,0.056113702,0.108802468,0.057060302,0.074781255,3.153010075,-0.09868854,0.418459509,0.061130679,0.119619249,0.059025351,0.02725265,0.078400056,3.56319865,-0.091923057,,1.097947178,1.118108889,1.026155244,1.074855756
9/11/18,0.009104684,-5.481542885,-0.219261715,-0.058248,-1.4562,-0.016,-0.4,0.047637895,0.087866987,0.017062369,-0.043655689,0.365087,0.060079668,0.111060161,0.056994798,0.073476774,3.13377503,-0.18235649,0.432940263,0.068278435,0.126990589,0.060053752,0.031331882,0.079987754,3.465531153,-0.159281241,,1.096819667,1.113989972,1.028602301,1.073363014
9/18/18,0.022017687,-0.498068631,-0.019922745,0.016076,0.4019,0.010909091,0.272727273,0.067759341,0.100474753,0.051030162,0.085354991,0.369516,0.058999254,0.111265462,0.050082605,0.065981687,3.122219458,-0.149902931,0.444181569,0.067894545,0.128584748,0.054150875,0.027308692,0.0736524,3.502010714,-0.125924124,,1.106500658,1.115749721,1.02705539,1.079701166
9/25/18,-0.010778844,-6.512933493,-0.283171021,-0.020726087,-0.4767,0,0,-0.051459116,0.073620536,0.202793923,-0.081504127,0.323772,0.053409859,0.09954034,0.048480547,0.06645985,3.114729049,-0.190273591,0.37115125,0.059111117,0.111206164,0.050574759,0.029848748,0.071453891,3.498314785,-0.177580078,,1.11478737,1.126514001,1.028302811,1.073363707
10/2/18,-0.000425756,-7.658714473,-0.306348579,-0.027232,-0.6808,0,0,0.034822652,0.07634471,-0.002115274,-0.121657549,0.303244,0.045773998,0.087469203,0.03613507,0.052684452,3.090691325,-0.155611849,0.351431479,0.051711132,0.098949504,0.037176764,0.025917188,0.056453001,3.481201747,-0.142340123,,1.08699119,1.140985474,1.025154803,1.070354032
10/9/18,-0.043688257,-5.602413297,-0.224096532,0.014184,0.3546,-0.016,-0.4,0.119041379,0.037588594,0.197906332,0.168413345,0.221769,0.034407142,0.069747522,0.050590566,0.067645587,3.027067635,-0.201542862,0.247832373,0.038236524,0.077752839,0.050672502,0.028402722,0.06957896,3.208144838,-0.166153453,,1.109161981,1.151098485,1.022862451,1.055170079
10/16/18,0.004101109,-1.43749851,-0.05749994,0,0,0.01,0.25,-0.010311386,0.080905706,0.004000096,-0.042085369,0.16664,0.032110086,0.060440821,0.045854262,0.064040527,3.062502242,-0.185690392,0.179920684,0.03524771,0.067094096,0.047646924,0.026604243,0.068442303,3.395277157,-0.14615958,,1.493235189,1.20162175,1.02467577,1.055750579
10/23/18,-0.030622995,-4.638261855,-0.185530474,0,0,-0.022222222,-0.555555556,0.007243169,0.070725212,0.003788417,-0.226339826,0.251739,0.042436114,0.078146578,0.041287592,0.058279669,3.025656698,-0.121154794,0.279652913,0.046363397,0.086844222,0.041840735,0.026021209,0.061098216,3.355442353,-0.069232386,,1.133959004,1.1914022,1.02480422,1.066428227
10/30/18,0.023051083,-7.978427589,-0.319137104,-0.068844,-1.7211,-0.016,-0.4,-0.052768553,0.043175923,0.204694295,-0.162117785,0.121001,0.031464668,0.059748367,0.033840256,0.048013926,3.013728991,-0.188389329,0.150245536,0.036638801,0.069926533,0.035770254,0.023246691,0.052323942,3.413299611,-0.157983171,,1.051259495,1.142174549,1.019838762,1.065089163
11/6/18,0.027644838,-12.67923164,-0.507169266,-0.017616,-0.4404,0.004,0.1,0.02768383,0.112025905,0.00196335,-0.17787992,0.149543,0.030415425,0.056986454,0.03462155,0.047114742,3.01106826,-0.15062757,0.183556519,0.035415299,0.066876345,0.036505184,0.023670009,0.051460336,3.424518198,-0.127809129,,1.06003368,1.178951552,1.019374327,1.06072757
11/13/18,-0.022668517,-14.88202178,-0.595280871,-0.007548,-0.1887,-0.008,-0.2,-0.004120225,0.057442504,0.20131895,-0.064866108,0.204913,0.038443008,0.067661929,0.040185341,0.056172955,3.009966072,-0.191494577,0.254964533,0.046031575,0.081665015,0.042353415,0.026902214,0.061086385,3.479322793,-0.172642325,,1.099134663,1.156882165,1.026090869,1.068467548
11/20/18,-0.046416549,-2.772451162,-0.110898046,0,0,-0.041333333,-1.033333333,0.008131443,0.064536728,0.009790904,-0.197087607,0.186295,0.044178255,0.076577912,0.034834244,0.050332065,3.048187716,-0.15752873,0.233529652,0.052206566,0.091206178,0.036308675,0.02617791,0.054927247,3.489960258,-0.133131244,,1.140199543,1.17851128,1.025168582,1.075902756
11/27/18,0.049044069,-10.13905764,-0.405562305,0.086204,2.1551,0.137333333,3.433333333,0.001864626,0.076858522,0.000798694,-0.193636689,0.240452,0.048794507,0.084450828,0.050279422,0.062817719,3.086991074,-0.132003471,0.277239084,0.056472633,0.098340489,0.055705298,0.032130503,0.07118731,3.499358114,-0.103273125,,1.208660564,1.174145517,1.032527832,1.076354386
12/4/18,-0.04713241,-0.162430882,-0.006497235,-0.051768,-1.2942,0.005454545,0.136363636,-0.005678421,0.062310251,-0.062879785,-0.153954933,0.260505,0.049949181,0.092262619,0.062860034,0.078372268,3.174101638,-0.091446281,0.295307729,0.056308127,0.103480755,0.066342146,0.035379202,0.084536918,3.545798386,-0.075559356,,1.217460894,1.217013381,1.031484412,1.072637575
12/11/18,-0.011968211,-7.072806358,-0.336800303,0.049514286,1.0398,0.003174603,0.066666667,0.054846703,0.123927963,0.08343347,0.012998267,0.223617,0.038078079,0.072693263,0.047821116,0.062312039,3.098456061,-0.186418901,0.271971874,0.044878018,0.08284912,0.052279077,0.028801575,0.068351963,3.298360061,-0.177488456,,1.124561354,1.212602881,1.022213833,1.061300794
12/18/18,-0.07374082,-8.162529647,-0.627886896,-0.051053846,-0.6637,-0.061538462,-0.8,-0.006439181,0.067144183,-0.15122148,-0.134641299,0.369049,0.058110028,0.119648031,0.06854941,0.075458023,3.221460436,0.030611337,0.405283899,0.06351145,0.126407119,0.070439969,0.031761002,0.079052366,3.453181561,0.019082208,,1.135946898,1.204427785,1.024592769,1.074442545
12/25/18,0.026754804,-3.166994154,-0.126679766,0.036688,0.9172,0.008,0.2,0.003588525,0.062371411,0.037300916,0.094432317,0.500869,0.080803365,0.166847933,0.095083965,0.117004313,3.38659563,0.126450233,0.514847168,0.08296283,0.165235562,0.095744662,0.046008808,0.116904246,3.531498252,0.091006075,,1.26816075,1.304761893,1.03567076,1.091013957
1/1/19,0.015822023,-6.962197661,-0.278487906,0.068628,1.7157,0.09369697,2.342424242,-0.04011358,0.071361261,-0.0372464,-0.208734076,0.470308,0.079893806,0.161104968,0.090884375,0.115591172,3.370153626,0.055558871,0.486219797,0.082653865,0.15919596,0.090987806,0.043357064,0.114077096,3.49628205,0.019079633,,1.282272106,1.276246819,1.0312892,1.090044605
1/8/19,0.023453541,-1.118124485,-0.044724979,0.00548,0.137,0.012,0.3,0.010335625,0.054845384,-0.143669203,-0.197521568,0.35611,0.055394801,0.105839684,0.056419209,0.068702062,3.161583148,-0.069010125,0.428327259,0.0657224,0.124824702,0.065086535,0.037957779,0.079326371,3.55193833,-0.067709739,,1.206422336,1.188567035,1.030834603,1.077303748
1/15/19,0.028753741,-10.58814144,-0.423525658,0.025456,0.6364,0.026909091,0.672727273,0.075884211,0.057492477,0.183903096,-0.115125214,0.317948,0.052375596,0.099460728,0.05952956,0.070659401,3.176071083,-0.105824831,0.396187389,0.063356928,0.119512447,0.069329642,0.036740295,0.082393889,3.560124313,-0.108142851,,1.20684922,1.19183115,1.030136693,1.075030907
1/22/19,0.00124711,6.073989153,0.242959566,0.064736,1.6184,0.026666667,0.666666667,0.00838908,0.0870493,0.180457623,-0.04749819,0.327674,0.054261966,0.099987958,0.0548208,0.065048913,3.175559664,-0.126776476,0.408037457,0.065627897,0.120397426,0.065007658,0.032905043,0.076751937,3.590319549,-0.121270615,,1.232296274,1.169879413,1.028302442,1.074265221
1/29/19,0.01303429,-5.446056545,-0.217842262,-0.01806,-0.4515,-0.034545455,-0.863636364,-0.005958025,0.058305815,0.175037521,-0.19357987,0.322089,0.053109544,0.093517487,0.055546521,0.061943823,3.170212967,-0.118607416,0.373922096,0.061265455,0.108684058,0.065465143,0.03224313,0.072933115,3.533614771,-0.116932789,,1.114475961,1.166937975,1.028691536,1.079801541
2/5/19,0.00169041,-1.195227623,-0.047809105,0.224208,5.6052,0.133333333,3.333333333,-0.007863291,0.059382394,0.175855938,-0.006332223,0.364514,0.054510786,0.100572745,0.051336463,0.058099914,3.137603653,-0.13580322,0.422756555,0.061571542,0.114459541,0.062261405,0.029133957,0.070152329,3.571242734,-0.127258391,,1.136257308,1.157033852,1.026758818,1.075297983
2/12/19,0.030016323,-1.242303431,-0.049692137,0.045592,1.1398,0.008,0.2,0.03446802,0.075134239,-0.025227608,-0.064091536,0.265249,0.039280416,0.075646883,0.045792772,0.050301404,3.148777954,-0.138772408,0.316748709,0.047533655,0.090466988,0.055391495,0.027258902,0.061288177,3.555952293,-0.137757364,,1.213427602,1.146043555,1.02298913,1.064116637
2/19/19,0.005706864,-0.544209599,-0.021768384,0.028416,0.7104,0.08,2,-0.017443506,0.074846134,-0.026663292,-0.012593476,0.337787,0.050435166,0.09605369,0.060276054,0.062619145,3.126756161,-0.167369624,0.393918315,0.05902995,0.11186307,0.071298346,0.029884038,0.075109601,3.543427507,-0.175434516,,1.167867275,1.136720306,1.024883878,1.074631769
2/26/19,-0.00021094,5.037944615,0.201517785,0.02056,0.514,0,0,0.009865269,0.092159292,-0.023635041,-0.052471118,0.39665,0.060375085,0.110781952,0.067525342,0.075479182,3.171992622,-0.089980144,0.456905761,0.069799892,0.128138437,0.07886721,0.035013508,0.08787833,3.604578108,-0.095497238,,1.172475282,1.133922976,1.028290656,1.07990584
3/5/19,-0.022635543,-2.551812291,-0.102072492,-0.026632,-0.6658,0.008,0.2,-0.056610759,0.027560249,-0.021384442,-0.102857556,0.228136,0.041638174,0.075544154,0.05569795,0.06290305,3.123069071,-0.166356081,0.264651059,0.048512719,0.087650303,0.066673231,0.032877857,0.075291424,3.482371235,-0.145676493,,1.133920678,1.117720911,1.026890107,1.067039312
3/12/19,0.015421564,-0.398669362,-0.015946774,0.064788,1.6197,0,0,-0.097478919,0.072288461,-0.01922636,-0.161380819,0.312825,0.055616261,0.101373069,0.078958494,0.087405117,3.174653058,-0.031964843,0.350138026,0.06312364,0.115478741,0.092953971,0.0413877,0.103647967,3.606049305,-0.022573368,,1.109890568,1.151271792,1.030818691,1.074854518
3/19/19,-0.01358896,-1.916625321,-0.076665013,-0.032144,-0.8036,0.038464646,0.961616162,-0.006839344,0.079106244,-0.01502816,-0.156974235,0.298414,0.057757151,0.107622488,0.080963769,0.090819268,3.212595445,-0.036598943,0.360880803,0.067845868,0.126340693,0.095208656,0.04169354,0.106792175,3.69153958,-0.023717305,,1.072345687,1.163145955,1.031256601,1.073820699
3/26/19,0.016443568,-10.96778661,-0.438711464,0.011048,0.2762,0.024,0.6,-0.019630409,0.061638627,-0.011255917,-0.204369337,0.2867,0.053453966,0.104511502,0.071716275,0.081102253,3.187866179,-0.043342271,0.348697781,0.062469508,0.122211052,0.082876507,0.033958949,0.094492138,3.634041424,-0.030090178,,1.092163834,1.145353948,1.025795177,1.069688292
4/2/19,0.018781842,-13.07758635,-0.523103454,-0.017616,-0.4404,0,0,-0.014588372,0.075603348,-0.127709071,-0.180279994,0.319507,0.054425841,0.107709741,0.07983678,0.088732329,3.191791179,-0.075280933,0.368826085,0.062814607,0.123729673,0.092100551,0.038035299,0.10279567,3.619699044,-0.073319703,,1.096056824,1.153178624,1.029005184,1.069504777
4/9/19,-0.000480458,-9.164341509,-0.416560978,0.040036364,0.8808,-0.039393939,-0.866666667,0.061519767,0.082447093,-0.081711722,-0.138477553,0.275178,0.049617712,0.09815334,0.076264012,0.087998508,3.184120409,-0.131184544,0.320650182,0.057316925,0.113269149,0.088985892,0.037707793,0.102433098,3.640783994,-0.154359004,,1.172927848,1.123818722,1.025354407,1.071340533
4/16/19,0.008402382,-1.209847987,-0.048393919,-0.03904,-0.976,-0.011878788,-0.296969697,0.020273418,0.084052024,0.022267236,0.009692488,0.282247,0.048182358,0.096754779,0.065025506,0.07577833,3.16293382,-0.083668705,0.312005906,0.053853008,0.108583372,0.07600812,0.031454715,0.088057812,3.567685351,-0.077611247,,1.170565838,1.104651015,1.023018177,1.073461805
4/23/19,0.004936457,-1.884216368,-0.075368655,0.01354,0.3385,0.056,1.4,-0.051683626,0.072258843,-0.169849158,-0.272309488,0.247004,0.051004479,0.099564975,0.077551604,0.089392971,3.149802835,-0.081375436,0.283775216,0.056369051,0.111442233,0.090052483,0.038029056,0.103148053,3.592291859,-0.078646789,,1.157975921,1.104736727,1.027499091,1.073180477
4/30/19,-0.001448031,-7.7217592,-0.308870368,-0.015884,-0.3971,-0.016,-0.4,0.035993989,0.095636363,-0.11322155,-0.097048071,0.304873,0.053527917,0.105998505,0.086670541,0.100608675,3.148349305,-0.065582775,0.34870188,0.059809361,0.119145681,0.09972463,0.041817948,0.11568882,3.595861406,-0.059188319,,1.176667665,1.140738143,1.033275194,1.078245692
5/7/19,-0.02168576,-3.763225615,-0.150529025,-0.043628,-1.0907,-0.013,-0.325,0.024255,0.066826943,-0.009016604,-0.047498489,0.285036,0.048375621,0.102346942,0.087662817,0.100998328,3.126239241,-0.005071158,0.335017348,0.060080552,0.121536811,0.102922336,0.044293106,0.117112445,3.55755595,0.023085983,,1.168140232,1.147286688,1.036674714,1.073309639
5/14/19,-0.006923226,-10.15985411,-0.406394165,0.037728,0.9432,0.064,1.6,-0.007502793,0.085748055,-0.096725453,-0.154442773,0.310011,0.052117307,0.102177366,0.073276619,0.081319669,3.154734075,-0.018715735,0.348956977,0.057574448,0.113439747,0.086529624,0.03578035,0.095977874,3.584572004,-0.004812132,,1.393772902,1.356266436,1.029759502,1.072479924
5/21/19,-0.00696913,-1.910124242,-0.07958851,0.01835,0.4404,-0.016666667,-0.4,0.054310303,0.088634253,-0.133107621,-0.11400025,0.318741,0.059058071,0.109420417,0.081092925,0.086368819,3.123083481,0.036225646,0.343225285,0.063591071,0.119510073,0.093327831,0.040418064,0.099116758,3.548140821,0.02003855,,1.409672042,1.363983986,1.031612299,1.079733804
5/28/19,-0.031055763,-7.185365319,-0.399186962,0.001883333,0.0339,0.005555556,0.1,0.020687013,0.066144082,-0.021170024,0.003727108,0.252172,0.049451606,0.092873599,0.075053246,0.080238393,3.105139205,0.028012223,0.288587749,0.055855134,0.104924804,0.085911055,0.036792475,0.091067645,3.457789406,0.003401734,,1.270231896,1.359495684,1.033352914,1.068322982
6/4/19,0.044985479,1.957336128,0.078293445,0.021068,0.5267,0.012,0.3,-0.03508956,0.061832299,-0.002256084,-0.071353552,0.236157,0.043109406,0.079539136,0.06981944,0.076547641,3.090615668,0.058073454,0.258481177,0.048318808,0.089175407,0.079601272,0.036578207,0.086568808,3.450405628,0.047436822,,1.461685519,1.403350913,1.031389404,1.05991698
6/11/19,0.004050271,-8.443995416,-0.337759817,-0.031364,-0.7841,-0.043083333,-1.077083333,-0.032546951,0.075923625,-0.003657999,-0.09994136,0.27132,0.039159601,0.075968905,0.054973174,0.058210755,3.095474186,0.054716688,0.323430608,0.047402814,0.092723458,0.067159812,0.029294719,0.070325157,3.400810296,0.065695307,,1.451197057,1.37816837,1.02617133,1.053955449
