date,textblob,textblob_full,vader,vader_full,textblob_weight,textblob_full_weight,vader_weight,vader_full_weight,close
2019-06-08,1.3044305403578949,1.030914388736842,1.3208465223578947,1.0614543622105264,0.7191829319662105,0.5360602901557895,0.6659119753681052,0.5578137769768421,146.789993
2019-06-15,1.2755074255729166,1.025717771875,1.30924248853125,1.0549589227083334,0.6969723194167708,0.5311794539875,0.6552615394342708,0.5527504934374999,147.630005
2019-06-22,1.2999674636666667,1.028753915376344,1.3945931411182795,1.0722005077419354,0.7437936385470968,0.5455948684881721,0.7064068849605376,0.5700151063591398,150.699997
2019-06-29,1.3103819350106383,1.030613055106383,1.3346113321595745,1.0641404160638297,0.7326544504227659,0.5402462436255319,0.6804816529835107,0.5620743665446809,150.089996
2019-07-06,1.3112051594526317,1.029195754736842,1.3502458307789473,1.061184028,0.7148538431951579,0.5344470488126315,0.6827005123988421,0.5553085642410526,152.550003
2019-07-13,1.3165119105999998,1.03762186,1.3532276006842106,1.0658818088421051,0.7277585980832632,0.5358050633178947,0.6760444162351579,0.554452944748421,153.610001
2019-07-20,1.331648936925532,1.0273325080851063,1.325327807851064,1.0582566707446808,0.7450160800174468,0.5403327023585106,0.6748931769473404,0.5601718618712765,151.800003
2019-07-27,1.3327444615106383,1.028239479255319,1.2304638082765957,1.0619115439361702,0.7432206003570213,0.5378607768340425,0.6729858962142553,0.557300370493617,154.410004
2019-08-03,1.3328856131702127,1.025644345638298,1.231595138819149,1.0530103295744682,0.7401772157960639,0.5356515465819149,0.6614057763348936,0.5530709564574469,149.580002
2019-08-10,1.321022280431579,1.0264957682105262,1.234245340431579,1.0545590258947368,0.7319273373658948,0.5254695925273685,0.6575825817332631,0.5432139457778947,148.919998
2019-08-17,1.2871819261458333,1.0194924465625,1.2064537287916666,1.0528916503124999,0.7105919655016666,0.5186899579677083,0.6474674093772916,0.5373938691458333,147.339996
2019-08-24,1.2899640223473685,1.0168870283157896,1.222741044894737,1.0417194172631579,0.7260116717526316,0.5219831409157895,0.6573310183249473,0.5376697708389474,145.309998
2019-08-31,1.2772201459791666,1.0125969695833332,1.2044245502291666,1.0378173283333334,0.7122665932021874,0.518468563440625,0.6485696378532292,0.5323774999854166,149.039993
2019-09-07,1.3053072475,1.0221927092708334,1.2364297672708333,1.0439360804166666,0.7186522640359375,0.5271991561447916,0.6697155925818751,0.5402769394979167,151.679993
2019-09-14,1.3069718301157895,1.0299665629473684,1.2438882633894737,1.0507931589473685,0.7219750602092632,0.5294217586305263,0.6558482636523159,0.5429534578126316,153.470001
2019-09-21,1.2600863568969072,1.0073113220618557,1.1780732996391752,1.0262347603092783,0.66150442602,0.516098489914433,0.5865756987294846,0.5252106010969072,152.039993
2019-09-28,1.2322358962164948,1.0045880065979382,1.1190885211237114,1.0221827070103093,0.6698292024573196,0.5167052672773196,0.596449431498866,0.5265842936134021,150.300003
2019-10-05,1.2426878208736842,1.0196605991578949,1.1310513404526314,1.0315500504210526,0.6882742940063158,0.5285247646842105,0.6110999094426316,0.5385561714252631,149.729996
2019-10-12,1.1638058246770833,1.0211602060416667,1.0229395068229168,1.0292199048958335,0.64158946529125,0.529586078690625,0.5609797977040625,0.5391714340364583,150.630005
2019-10-19,1.1073008325257732,1.0249013758762886,1.036527494443299,1.0431835893814434,0.5968405151115465,0.5280101550814433,0.5542399825658763,0.5391091336783506,151.580002
2019-10-26,1.1278660236185567,1.0218669195876289,1.0295286203092784,1.0315905219587629,0.6036626099407217,0.5276476541762887,0.5518637884176288,0.5346812284164949,153.449997
2019-11-02,1.1339829832061854,1.0304810912371134,1.023090674525773,1.045275993814433,0.6000803604317525,0.5308705649742268,0.5464300302847422,0.5410847667402062,155.830002
2019-11-09,1.1177438424444444,1.0319027117171717,1.05398284089899,1.06229947,0.5839105943809091,0.5249814824989899,0.5640653696836364,0.5460654120656566,157.160004
2019-11-16,1.1362360139899998,1.0346375915000001,1.05242946653,1.062806301,0.5892975846246999,0.519236759004,0.5286610447663,0.5325344505799999,158.550003
2019-11-23,1.133317930734694,1.0272773240816326,1.0160461090918367,1.054855732142857,0.594433909377449,0.5276326634142857,0.5328415129212245,0.5403771888489796,158.139999
2019-11-30,1.1053030018673469,1.0279588605102041,1.1605237288163266,1.0470794336734692,0.5859239123113266,0.5301540356438775,0.5434904045676531,0.5422295264316327,160.020004
2019-12-07,1.1310701614583334,1.0331157666666666,1.0723210234375,1.0598730322916667,0.5937422244085416,0.5288033269875,0.5493701726661459,0.5431942326947917,160.289993
2019-12-14,1.1458221337291665,1.0283525685416668,1.0867208877604166,1.0596002740625001,0.6200998868210417,0.5349331551072917,0.5653158829328125,0.5501094017729167,161.330002
2019-12-21,1.1498667867474748,1.0305715785858587,1.1307692062525252,1.058147135151515,0.6144978016202021,0.5259467530313131,0.5770578898074747,0.5394634247474748,164.190002
2019-12-28,1.190718624622449,1.03722988,1.0914848027755102,1.0548933739795918,0.6097778188683673,0.5273512259887755,0.5677072895466326,0.540570583255102,164.080002
2020-01-04,1.2291185680204082,1.0342000695918367,1.2395526070918368,1.0715504075510205,0.6555463507105103,0.5337930784540816,0.6651068708142858,0.5552852598397959,163.929993
2020-01-11,1.0845637360104166,1.0277725053125,1.1039242598020833,1.0628227122916667,0.5798337069542708,0.5278562447052083,0.5708723483905208,0.5457654383520832,165.460007
2020-01-18,1.0929139001734693,1.0272692406122448,1.0770842023775509,1.059763023877551,0.5740074507053061,0.5292665990806122,0.548720974480102,0.5478309139561225,168.759995
2020-01-25,1.0644595530816325,1.0304725013265306,1.0687669558469388,1.062242085,0.5535050380066326,0.5269687299295919,0.5465543536947959,0.5449252762214285,167.089996
2020-02-01,1.0945861302448978,1.0253231158163265,1.0749686705816326,1.0641962396938776,0.5430825526761225,0.5140490333602041,0.5305119307257142,0.5318628299877551,163.520004
2020-02-08,1.0718809268367349,1.0287720236734694,1.080740303612245,1.061253263367347,0.556073598044796,0.5241810739938775,0.5460472077833673,0.5403443726612245,168.710007
2020-02-15,1.0819794068854167,1.0290743625,1.070482202125,1.0608723201041668,0.5563873693245833,0.5233863269,0.5485398814382292,0.542022313609375,171.699997
2020-02-22,1.0975682057187501,1.0304643941666667,1.1449543930833335,1.0653672163541665,0.56374269973,0.5240694626489583,0.6015038530689584,0.5433467304625,169.889999
2020-02-29,1.0687686239263157,1.024645440631579,1.1135305504631579,1.0589606546315788,0.5457010673808421,0.5185445890957895,0.5997069987426316,0.5367510045431579,150.440002
2020-03-07,1.0658908301770833,1.0214013508333333,1.1798116432291665,1.0538279704166666,0.5495744494695833,0.521338542428125,0.5995595687710417,0.54066103506875,150.589996
2020-03-14,1.072429845172414,1.024239904367816,1.1188498660114943,1.053100631954023,0.5730564378621839,0.5370816990551724,0.6062779591710346,0.5529514699816092,135.929993
2020-03-21,1.0650477757608696,1.0257533227173914,1.1202170433369565,1.0679888576086958,0.5682611132988044,0.5400824624260869,0.6207131941843478,0.5641353435097826,115.190002
2020-03-28,1.05214928115625,1.0277944371875,1.1409772988229168,1.0669238711458333,0.5525109947506249,0.5309625115208333,0.6203168966879167,0.5519713006989583,126.93
2020-04-04,1.0719835598421052,1.0267288750526316,1.100487220431579,1.0611922948421053,0.5617611222197895,0.5304232444905264,0.6011834611731579,0.5508283467294737,123.379997
2020-04-11,1.0558873905376345,1.0245743532258065,1.131518768236559,1.0558252467741935,0.56485262544,0.5330651217806451,0.6183579970960215,0.5499621824344086,
2020-04-18,1.0320119283854166,1.0267443568749999,1.1373015935729167,1.0584388009374999,0.547077246416875,0.5208843618322917,0.5985037664896875,0.537034950128125,143.139999
2020-04-25,1.0483517698421052,1.0246451730526316,1.1167802494315788,1.0523811930526317,0.5553723731993684,0.5249807245926316,0.6058350789738947,0.5414824393947368,141.630005
2020-05-02,1.05545881790625,1.0319414577083335,1.0672455081666665,1.0619540655208333,0.5653994699892708,0.5283684752729166,0.5873165723145833,0.5432828989760417,141.809998
2020-05-09,1.1236865481752576,1.0364898741237114,1.056410909371134,1.0699597776288658,0.5813571162412371,0.5273083346948454,0.5791895963472165,0.545777898942268,147.470001
2020-05-16,1.0420350863814434,1.0307683420618556,1.0525716163195877,1.0627762034020618,0.54217803667433,0.5160023848309279,0.5704374948486598,0.5321379248195877,143.830002
2020-05-23,1.0179891153020832,1.0284765178125,1.0394802677291668,1.0526091532291668,0.5516664693584376,0.528028494946875,0.5736789624094791,0.5399549926041667,149.259995
2020-05-30,1.0869566562755102,1.0231623892857142,1.0817739080306124,1.0414658575510205,0.5612731097413265,0.5183941846530612,0.578131782267347,0.529428299877551,153.710007
2020-06-06,1.1362193633265305,1.0275914085714286,1.2457685405816328,1.0505134440816326,0.5536529153404082,0.5191637866826531,0.6049192857888775,0.5319724587275511,161.899994
2020-06-13,1.1493571665104165,1.032670943125,1.1462225143541667,1.0577429913541667,0.5575552622592709,0.5300097005885417,0.5860699686310417,0.5435367072166667,153.970001
2020-06-20,1.2443153056530611,1.0351444219387755,1.172776502265306,1.0623883048979592,0.5640552978264286,0.52123974305,0.5789788548018366,0.5331270757867347,157.080002
2020-06-27,1.2374716849489797,1.0344559973469387,1.1802413257040816,1.053335286122449,0.5714888016259184,0.5223290823918367,0.6159349944511224,0.5329105794040817,152.020004
2020-07-04,1.2389508300510204,1.0368433970408164,1.1730508185510204,1.062518785510204,0.5868190744560204,0.524268363422449,0.6102714497534694,0.5375343906489797,
2020-07-11,1.2523689546836734,1.0389223069387756,1.1992376570306122,1.0621904007142857,0.5905167042744898,0.5241482695653061,0.6141747962241837,0.5373046260285714,160.949997
2020-07-18,1.251122794329897,1.0393548077319588,1.3265441161340208,1.0719426582474227,0.5934260713284536,0.5326539263020619,0.680567441461031,0.5486422683319587,163.190002
2020-07-25,1.2542656014747475,1.038927765050505,1.1978593546262626,1.062802702020202,0.5855715935317172,0.5259631106161616,0.5907866517857575,0.5329891118454545,162.690002
2020-08-01,1.2835610288453607,1.0421084763917525,1.2071690256494845,1.062765794226804,0.5799627578413402,0.516779477815464,0.5984660467770103,0.5259694356567011,165.520004
2020-08-08,1.2785785478265306,1.036450741734694,1.2201309527959183,1.0556301208163266,0.5598042616343877,0.5155533126999999,0.5862096364553061,0.5247354006877551,169.800003
2020-08-15,1.2774571629183673,1.044125929897959,1.2107409911428573,1.0668265928571428,0.5789541193914286,0.5205117272408163,0.5903568631557143,0.5320044003030613,170.979996
2020-08-22,1.3465341557216495,1.0469395664948455,1.2131013480412371,1.0713241744329898,0.6311116710995875,0.5284398340247423,0.6091443968514433,0.5415074957907217,172.220001
2020-08-29,1.3594325705,1.0455944664583334,1.2320718368541665,1.0703538865625,0.6443242619538542,0.5328605907104167,0.6161812581341667,0.5470722982114583,177.679993
2020-09-05,1.3595604779684212,1.0455445994736843,1.2395024559157894,1.0711364664210528,0.6493334036654737,0.534615317331579,0.6230116079511578,0.54965071342,173.449997
2020-09-12,1.3499160887684212,1.0458550557894737,1.2350136376526315,1.079832744736842,0.6585277652987368,0.5338222185452631,0.6283333491601053,0.5510622426842106,169.119995
2020-09-19,1.3598571723723403,1.0433010975531916,1.2362164741595745,1.0734015184042554,0.6791916675682979,0.5327253736117021,0.643640451505851,0.5482942182670213,169.089996
2020-09-26,1.3467922519255318,1.0405724615957446,1.192043761138298,1.0662768752127658,0.6985248741080851,0.537743467737234,0.6239514723776596,0.5498215239936171,166.960007
2020-10-03,1.3708740985806451,1.0413539531182796,1.1994016654301076,1.0699518715053764,0.7402376614366667,0.5419010004741935,0.6519306648083871,0.5554193052774193,170.389999
2020-10-10,1.3583762264301076,1.0458413224731182,1.2035057034516128,1.0774167530107526,0.7214203825888172,0.5437218748075269,0.6558337721455915,0.5565747052107527,177.320007
2020-10-17,1.3692595370526315,1.045414565894737,1.2197374968526316,1.070527174105263,0.7009174013996843,0.5417573412178948,0.6534090690048421,0.5565590333589474,177.550003
2020-10-24,1.375410814968085,1.0472962645744681,1.2152021048404256,1.07234370393617,0.7148542353018085,0.5432780004595745,0.6595243153278724,0.5576110287925532,176.839996
2020-10-31,1.3189659686914894,1.0429227628723403,1.2336880240851065,1.0688264960638298,0.693572656170319,0.5425254263648936,0.6569561974327659,0.5576679981765957,166.990005
2020-11-07,1.3025461003052632,1.047140691263158,1.2506002571578947,1.0715752831578949,0.6792480332264211,0.5434783666442106,0.6539345591527369,0.5580781843863157,179.259995
2020-11-14,1.2958396171290323,1.0483668374193549,1.2645754533225806,1.0815997610752688,0.6863183233032258,0.5428594556397849,0.6820168642913977,0.5634370129021505,183.320007
2020-11-21,1.31728763393617,1.049149880425532,1.2697468388617021,1.0719256424468084,0.680804151858617,0.5371391557297872,0.6694347407290426,0.5530831176542553,183.229996
2020-11-28,1.3093868695319149,1.04213954,1.277566269,1.0729033396808512,0.6677755467168085,0.5375811602351064,0.6749650313448936,0.5577246293202127,188.179993
2020-12-05,1.4642818955520835,1.0527598860416667,1.24753935415625,1.0921633972916667,0.6976103817414584,0.5344226735114583,0.6421317783107292,0.5573473813677083,191.509995
2020-12-12,1.3868277111529412,1.0531042756470588,1.3299671727647058,1.0886697937647059,0.7352057584669411,0.5512401038811765,0.729895930974,0.5770908660388235,190.179993
2020-12-19,1.2811109242365593,1.0473489176344086,1.2246077858602151,1.0943186591397849,0.6378552879017204,0.5282176522193549,0.647200442287742,0.5552470771806451,193.470001
2020-12-26,1.166019780968085,1.0345252529787234,1.2215952329148936,1.0853173820212767,0.5930864103687233,0.5122577510882979,0.6307669175738297,0.5387284532840425,
2021-01-02,1.2041325915531915,1.0405640280851063,1.4150232127978724,1.088179084361702,0.6293084085114894,0.5180546645531915,0.7554575190992553,0.5521637962319149,
2021-01-09,1.3347614720105263,1.03930623,1.2553065420842107,1.071487716,0.6151285093381053,0.53027052502,0.5977015371227369,0.5487850524431579,199.25
2021-01-16,1.4079039279255319,1.0411790468085107,1.1946438909787234,1.0586322876595744,0.6447001713010638,0.5291169260042553,0.5909513686314893,0.5425582386425533,197.059998
2021-01-23,1.3171642659157896,1.0342675976842106,1.1741992932,1.0587451204210525,0.5994027460817895,0.5247019206694736,0.5577673576856842,0.5399787693610526,200.889999
2021-01-30,1.3033456173473685,1.0365797821052631,1.1593713944842106,1.0625911667368422,0.6365328593443158,0.52942581634,0.5836096236452631,0.5464293763052631,193.990005
2021-02-06,1.3224947974255319,1.033171895319149,1.169577729574468,1.0551498294680852,0.6638226778991488,0.5308596837510638,0.5980522148505318,0.5459332518914893,204.110001
2021-02-13,1.2844791578645833,1.0275021526041666,1.1489093997291666,1.0499176513541666,0.6541452833035416,0.5222728041416667,0.5875401943715625,0.5367178285395834,207.490005
2021-02-20,1.2820728813333333,1.031390116875,1.1277946725833334,1.0509869423958333,0.6539077712883333,0.5244023882260417,0.5900287266614583,0.5382592813416667,205.970001
2021-02-27,1.2964547285368422,1.0325637051578946,1.1431844058842107,1.0580224990526315,0.6621514770624211,0.5276874666452631,0.6043861240703158,0.5446805478136841,200.080002
2021-03-06,1.2679728480421053,1.0313795968421053,1.1283180935894737,1.0531262242105264,0.6694822405041052,0.5219544792157895,0.6088794488642105,0.5381328082073684,200.75
2021-03-13,1.2779581990638298,1.0324326159574468,1.1425516898829786,1.056487740319149,0.6786323007101064,0.5268484879542553,0.6167474288145744,0.5429958227925532,207.399994
2021-03-20,1.276324117705263,1.0340347924210527,1.1778739695578946,1.055655352,0.6576774870543157,0.5238738399578947,0.6314557266117895,0.5394045285663157,205.259995
2021-03-27,1.2695893850638298,1.030765159574468,1.169831442819149,1.0563318722340425,0.6516301037605319,0.5275243256595744,0.633478825477766,0.5449793587042553,206.470001
2021-04-03,1.2590500689042554,1.032073755106383,1.1687273058510639,1.0714920374468087,0.6367329542442554,0.5279218163457446,0.622414055436383,0.5463998610574468,
2021-04-10,1.2617390383020834,1.0233573120833335,1.1834859648958334,1.0589485436458335,0.6113174984103125,0.5215637602052083,0.6098827071803125,0.5399039252604166,214.139999
2021-04-17,1.248109726031579,1.0257011177894737,1.165323933294737,1.0602301096842106,0.6146023760585263,0.5255526698578947,0.611041600864842,0.5434676543431579,217.149994
2021-04-24,1.2204257613229166,1.0285071090625,1.17604339028125,1.0563241758333333,0.62274823146625,0.5251965991020834,0.6173988663532292,0.5394850884,217.210007
2021-05-01,1.2654696476875,1.0272540105208334,1.2042713212083334,1.0593138591666666,0.6273499267813542,0.5232504219958333,0.6221070835056249,0.5420990116510417,217.100006
2021-05-08,1.2296184449270833,1.0253363002083333,1.1543223772604165,1.05464996125,0.5945832961664583,0.5199653651072916,0.5868070807936459,0.53740140318125,218.75
2021-05-15,1.2303404147916666,1.0248869401041667,1.1853063279895835,1.0591181877083333,0.5987112389777084,0.5222518649989584,0.5895206375845833,0.54014770071875,215.539993
2021-05-22,1.2450989693958332,1.0300250077083333,1.1877624815104166,1.0643462089583333,0.6090163601276042,0.525039155428125,0.6010405445217708,0.544069086109375,214.970001
2021-05-29,1.0621218564081634,1.025289931734694,1.0554054286938777,1.058005134897959,0.5506150158584694,0.5213807714500001,0.5552196603918367,0.5343512035734694,218.089996
2021-06-05,1.0966924425151516,1.0276791348484848,1.1004812424444443,1.0575944022222223,0.5749720523264646,0.5214850707060606,0.5801711368466667,0.5375125923595959,219.389999
2021-06-12,1.0945072030206187,1.0269445476288661,1.1038849043608248,1.0639960565979383,0.5775011262013402,0.5273959114237113,0.5850754246435051,0.5467037403989691,221.020004
2021-06-19,1.0970967270927834,1.0276393348453607,1.1128463600309277,1.0603588078350517,0.5643871320108247,0.5147943185989691,0.5748044282690722,0.5308741100103093,216.75
2021-06-26,1.0954783472708334,1.0231363804166667,1.1230451347708332,1.0539012273958333,0.5702328747755209,0.517367751796875,0.5814078451467708,0.5348869864260416,222.550003
2021-07-03,1.1014726926458334,1.026717386875,1.128298863125,1.0688429875,0.5599379707760417,0.5141917832229167,0.57947365391125,0.5348319044552083,225.270004
2021-07-10,1.111480462861702,1.024479434361702,1.1485724733723404,1.065158744468085,0.5687432146530851,0.516541912230851,0.5724819700259575,0.5356531631106383,225.880005
2021-07-17,1.1386954399578948,1.0266085222105263,1.1483774913473683,1.0665665382105263,0.5698446884076842,0.5174788254642105,0.5803766414704211,0.5363377425905264,222.389999
2021-07-24,1.1417859246666666,1.0256034149462365,1.1362004040430107,1.0649289240860216,0.5852606849962365,0.5293169721623655,0.5881293462610753,0.5489594181903226,227.460007
2021-07-31,1.1458268078297873,1.0267890503191488,1.1550013559680852,1.0657136486170213,0.5702906998889362,0.5187285254095745,0.5816676279475531,0.5386325738968085,226.690002
2021-08-07,1.1474570378709676,1.0289829206451613,1.1245012559784946,1.0668486486021507,0.596782092318172,0.5286161614709677,0.586192493266344,0.5482242516107526,228.869995
2021-08-14,1.1761241168913044,1.0291618036956522,1.1316825907065218,1.0659418670652174,0.5893261682457609,0.5295206081076087,0.5874730105192392,0.5499598997347827,230.149994
2021-08-21,1.1613734305434782,1.025422279347826,1.148883588173913,1.058301690326087,0.5840711326960869,0.5257192686967391,0.5875425108504347,0.5464312945826088,228.110001
2021-08-28,1.1426200960212765,1.0250385241489361,1.1489867864255319,1.0556383348936171,0.5794994580602127,0.5214084812404256,0.5832251673,0.5416265023372341,232.729996
2021-09-04,1.137488679074468,1.0256061947872341,1.1604213396276595,1.0615168644680852,0.5812342564429788,0.5250626479234042,0.5904485345424467,0.5474565534244681,234.289993
2021-09-11,1.159086970376344,1.0257389783870967,1.1812261862688174,1.0693793912903227,0.6106825397445161,0.5382646368408602,0.604943756373871,0.5635414194419355,230.080002
2021-09-18,1.1902746206170214,1.0301575585106384,1.1785246047340425,1.0667858723404255,0.6252135698047872,0.5324558554893617,0.6320754420307446,0.5538080083744681,229.039993
2021-09-25,1.1843271669462365,1.03029639,1.2247473434193548,1.0680395812903227,0.6354703749754839,0.5403453104698924,0.6474323425755913,0.5635695131634408,229.639999
2021-10-02,1.150005262152174,1.025320325326087,1.1974608016304347,1.0675041873913043,0.6326065325270652,0.5362863740054348,0.6415407958459783,0.560363427977174,225.119995
2021-10-09,1.1625052139255319,1.020820784680851,1.2282307310319147,1.054636370425532,0.6399510827020213,0.5293906686734042,0.6576016175210638,0.548622554619149,226.389999
2021-10-16,1.2140216979673912,1.024537905,1.259364110478261,1.0622728583695653,0.6555677024416304,0.5329001594836956,0.6611486454659782,0.5537327889456521,230.729996
2021-10-23,1.1795522948901098,1.02360546978022,1.2285037007142856,1.0668258692307693,0.6389058350930769,0.5275470498219781,0.6562617323956044,0.5493416839736264,234.360001
2021-10-30,1.2080660223516484,1.0237571617582417,1.2280124336813187,1.0657082797802198,0.6493008245927473,0.5343924539824175,0.658500376353956,0.5551685575527473,236.910004
2021-11-06,1.2098343041086956,1.0236239745652174,1.220760476978261,1.0600503095652174,0.6473450706177174,0.5329453305326087,0.6578185607616305,0.5549342337869565,242.360001
